,First Name,Last Name,Search Town,Search County,Search State,Name Type,url,Match Index,Match Status
3645,John L,Hunn,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John+L_Hunn&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3202 | 3203 | 3204,3 Potential Matches Found
3646,Joseph,Bowne,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Bowne&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3205,Complete Match
3647,William,Smith,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Smith&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 27
3648,Abraham,Lansing,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Abraham_Lansing&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 6
3649,James,Livingston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Livingston&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3206 | 3207,2 Potential Matches Found
3650,John,Jay,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Jay&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3208 | 3209 | 3210,3 Potential Matches Found
3651,William,Rogers,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Rogers&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3211 | 3212 | 3213 | 3214,4 Potential Matches Found
3652,William W,Morris,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William+W_Morris&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3215 | 3216 | 3217,3 Potential Matches Found
3653,Leonard,Bronk,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Leonard_Bronk&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3218,Complete Match
3654,John S,Bronk,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John+S_Bronk&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3219 | 3220,2 Potential Matches Found
3655,Thomas Mc,Euen,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas+Mc_Euen&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3137,Complete Match
3656,Robert,Barwick,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Robert_Barwick&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3221,Complete Match
3657,Nathaniel,Green,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Nathaniel_Green&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3222 | 3223,2 Potential Matches Found
3658,Francis,Lewis,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Francis_Lewis&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3224 | 3225,2 Potential Matches Found
3659,John Jacob,Beekman,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John+Jacob_Beekman&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3226 | 3227 | 3228,3 Potential Matches Found
3660,Henry,Van Renselear,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Henry_Van+Renselear&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3229 | 3230 | 3231,3 Potential Matches Found
3661,Richard,Johnston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Richard_Johnston&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3232 | 3233,2 Potential Matches Found
3662,Joseph,Totten,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Totten&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3234 | 3235 | 3236,3 Potential Matches Found
3663,Joseph,Totton,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Totton&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3234 | 3235 | 3236,3 Potential Matches Found
3664,Jeremiah,Van Rensealear,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Jeremiah_Van+Rensealear&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3237,Complete Match
3665,Christian,Menthorne,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Christian_Menthorne&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3238,Complete Match
3666,Joseph,Young,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Young&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 5
3667,Mary,Beekman,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Mary_Beekman&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3239,Complete Match
3668,John,Younglove,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Younglove&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3240,Complete Match
3669,Philip,Schuyler,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Philip_Schuyler&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3241 | 3242,2 Potential Matches Found
3670,Stephen,Van Renselear,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Stephen_Van+Renselear&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3243,Complete Match
3671,Charles,Dickinson,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Charles_Dickinson&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3244,Complete Match
3672,James,Cockcroft,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Cockcroft&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3245,Complete Match
3673,James,Cockroft,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Cockroft&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3245,Complete Match
3674,William,Thurston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Thurston&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3246 | 3247,2 Potential Matches Found
3675,Philip H,Livingston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Philip+H_Livingston&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 5
3676,Philip,Livingston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Philip_Livingston&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3248 | 3249 | 3250 | 3251,4 Potential Matches Found
3677,John,Burnett,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Burnett&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3252 | 3253 | 3254,3 Potential Matches Found
3678,James,Gray,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Gray&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3255 | 3256,2 Potential Matches Found
3679,John,Bleecker,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Bleecker&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3257 | 3258 | 3259,3 Potential Matches Found
3680,Anthony L,Bleecker,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Anthony+L_Bleecker&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3260,Complete Match
3681,Patric,Dennis,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Patric_Dennis&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3261,Complete Match
3682,Patrick,Dennis,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Patrick_Dennis&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3261,Complete Match
3683,James,Bruen,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Bruen&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3262 | 3263,2 Potential Matches Found
3684,John,Mitchie,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Mitchie&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3264,Complete Match
3685,John,Atkinson,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Atkinson&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3265,Complete Match
3686,John,Baker,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Baker&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 14
3687,Nicholas,Fisher,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Nicholas_Fisher&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3266 | 3267 | 3268,3 Potential Matches Found
3688,Cornelius,Wendell,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Cornelius_Wendell&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3269,Complete Match
3689,Simon,Remsen,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Simon_Remsen&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3270,Complete Match
3690,Jacob,Cuyler,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Jacob_Cuyler&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3271 | 3272 | 3273,3 Potential Matches Found
3691,Hugh,Walsh,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Hugh_Walsh&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3274,Complete Match
3692,Matthew,Ten Eyck,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Matthew_Ten+Eyck&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3275,Complete Match
3693,Abraham,Brinckenhoff,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Abraham_Brinckenhoff&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3189 | 3190 | 3276 | 3277,4 Potential Matches Found
3694,Philip,De Freest,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Philip_De+Freest&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3278,Complete Match
3695,Thomas,Stoughton,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Stoughton&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3279,Complete Match
3696,Robert,Crommelin,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Robert_Crommelin&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3280,Complete Match
3697,James,Bloodgood,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Bloodgood&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3281,Complete Match
3698,Malachi,Treat,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Malachi_Treat&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3282,Complete Match
3699,John,Suydam,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Suydam&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3283 | 3284,2 Potential Matches Found
3700,John,Dill,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Dill&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3285 | 3286,2 Potential Matches Found
3701,George,Briggs,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Briggs&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3287 | 3288 | 3289 | 3290,4 Potential Matches Found
3702,Elizabeth,Graham,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Elizabeth_Graham&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3291,Complete Match
3703,Barnet,Mooney,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Barnet_Mooney&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3292,Complete Match
3704,Benjamin,Seixas,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Benjamin_Seixas&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3293,Complete Match
3705,Isaac,Nicoll,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Isaac_Nicoll&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3294 | 3295,2 Potential Matches Found
3706,Elias,Pelletreau,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Elias_Pelletreau&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3296 | 3297,2 Potential Matches Found
3707,Comfort,Sands,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Comfort_Sands&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3298,Complete Match
3708,andrew,Hamersley,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=andrew_Hamersley&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3299,Complete Match
3709,John,Taylor,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Taylor&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 30
3710,Simeon,Dewitt,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Simeon_Dewitt&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3300,Complete Match
3711,John,Roe,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Roe&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 11
3712,Peter,Corne,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Peter_Corne&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3301 | 3302,2 Potential Matches Found
3713,John C,Shaw,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John+C_Shaw&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 6
3714,Peter,Anspach,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Peter_Anspach&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3303,Complete Match
3715,Alexander,Rose,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Alexander_Rose&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,3304,Complete Match
3716,Robert,Livingston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Robert_Livingston&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 9
3717,Evert W,Swart,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Evert+W_Swart&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3305,Complete Match
3718,Peter V B,Livingston,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Peter+V+B_Livingston&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 5
3719,James,Vernor,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Vernor&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3306,Complete Match
3720,John,Fisher,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Fisher&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 9
3721,Thomas,Nixon,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Nixon&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3307,Complete Match
3722,David,Peck,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=David_Peck&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3308,Complete Match
3723,William,Stuart,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Stuart&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3309,Complete Match
3724,Henry,Sadler,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Henry_Sadler&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3310,Complete Match
3725,Gerrit,Groesbeeck,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Gerrit_Groesbeeck&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3311 | 3312,2 Potential Matches Found
3726,John,Maley,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Maley&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3313,Complete Match
3727,Thomas,Eddy,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Eddy&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3314,Complete Match
3728,Leonard,Bleecker,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Leonard_Bleecker&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3315,Complete Match
3729,John,Sanders,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Sanders&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3316,Complete Match
3730,John,Van Alen,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Van+Alen&name_x=ps_ps&residence=_new+york-usa_35&residence_x=_1-0,,No Match: Too Many Potential Matches Found 6
3731,Fredrick,Jay,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Fredrick_Jay&name_x=s_s&residence=_new+york-usa_35&residence_x=_1-0,3317,Complete Match
3732,John,Watts,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Watts&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3318 | 3319 | 3320 | 3321,4 Potential Matches Found
3733,Francis,Childs,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Francis_Childs&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3322 | 3323,2 Potential Matches Found
3734,Morgan,Lewis,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Morgan_Lewis&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3324,Complete Match
3735,Henry,Whiteman,,,NY,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Henry_Whiteman&name_x=1_1&residence=_New York-usa_35&residence_x=_1-0,3325 | 3326,2 Potential Matches Found
