jpeg_no,state,no,letter,cert_date,cert_month,cert_year,first_name,last_name,raw_name,title,due_day,due_month,due_year,amount,90th,strike_through,note,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37
104,MA,1750,A,25,3,1786,DAVID,BREWER,DAVID BREWER,,1,4,1776,43,30,Ro 6393,,,,,,,,,,,,,,,,,,
104,MA,1751,B,27,3,1786,NATHAN,LEEDS,NATHAN LEEDS,,1,4,1776,32,67,Ro 5340,,,,,,,,,,,,,,,,,,
104,MA,1752,C,27,3,1786,KATHERINE,WILLIAMS,KATHERINE WILLIAMS,,1,4,1776,13,30,Ro 5340,,,,,,,,,,,,,,,,,,
104,MA,1753,H,28,3,1786,ABNER,CLAP,ABNER CLAP,,17,3,1776,6,60,Ro 5340,,,,,,,,,,,,,,,,,,
104,MA,1754,I,28,3,1786,THOMAS,FAYERWEATHER,THOMAS FAYERWEATHER,,18,4,1776,243,30,Ro 5340,,,,,,,,,,,,,,,,,,
104,MA,1755,L,28,3,1786,THOMAS,MASON,THOMAS MASON,,15,6,1781,30,,"Lo 137,1305",,,,,,,,,,,,,,,,,,
104,MA,1756,A,29,3,1786,WALTER,PYNCHON,WALTER PYNCHON,,1,7,1780,279,21,Ro 6414,,,,,,,,,,,,,,,,,,
104,MA,1757,B,29,3,1786,CHARLES,SHELDON,CHARLES SHELDON,,30,6,1780,11,51,Ro 5469,,,,,,,,,,,,,,,,,,
104,MA,1758,C,29,3,1786,SAMUEL,PHELPS,SAMUEL PHELPS,,22,9,1780,28,17,Ro 6512,,,,,,,,,,,,,,,,,,
104,MA,1759,H,30,3,1786,EBENEZER,BRIDGE,EBENEZER BRIDGE,,16,4,1782,6,22,"Lo 174,1871",,,,,,,,,,,,,,,,,,
104,MA,1760,I,30,3,1786,ENOCH,SAWYER,ENOCH SAWYER,Jun,16,4,1782,22,45,"Lo 6,16",,,,,,,,,,,,,,,,,,
104,MA,1761,L,30,3,1786,MASCAL,WILLIAMS,MASCAL WILLIAMS,,16,4,1782,10,,"Lo 174,1871",,,,,,,,,,,,,,,,,,
104,MA,1762,A,30,3,1786,JEREMIAH,WHITTEMORE,JEREMIAH WHITTEMORE,,16,4,1782,5,,4204,,,,,,,,,,,,,,,,,,
104,MA,1763,B,30,3,1786,CLIJAH,VOSE,CLIJAH VOSE,Col,1,3,1782,57,67,"Lo 73,450",,,,,,,,,,,,,,,,,,
104,MA,1764,C,30,3,1786,DANIEL,WHITNEY,DANIEL WHITNEY,,14,6,1780,18,67,"Lo 97,749",,,,,,,,,,,,,,,,,,
105,MA,1765,H,31,3,1786,SAMUEL,CLAP,SAMUEL CLAP,,1,4,1776,19,6,Ro 5098,,,,,,,,,,,,,,,,,,
105,MA,1766,I,31,3,1786,JOSIAH,SIMPSON,JOSIAH SIMPSON,,16,4,1782,7,45,Ro 5472,,,,,,,,,,,,,,,,,,
105,MA,1767,B,31,3,1786,WILLIAM,COLSON,WILLIAM COLSON,,20,4,1775,25,,"Lo 38,300",,,,,,,,,,,,,,,,,,
105,MA,1768,C,31,3,1786,PHILIP,WITHINGTON,PHILIP WITHINGTON,,1,4,1776,11,,"Lo 246,2222",,,,,,,,,,,,,,,,,,
105,MA,1769,H,31,3,1786,JOHN,BAKER,JOHN BAKER,,1,4,1776,105,,"Lo 137,1366",,,,,,,,,,,,,,,,,,
105,MA,1770,I,31,3,1786,SAMUEL,BASS,SAMUEL BASS,,1,4,1776,74,,229,,,,,,,,,,,,,,,,,,
105,MA,1771,L,31,3,1786,ENOCH,GLOVER,ENOCH GLOVER,,1,4,1776,24,15,806,,,,,,,,,,,,,,,,,,
105,MA,1772,A,31,3,1786,ABRAHAM,HOWE,ABRAHAM HOWE,,1,4,1776,54,45,481,,,,,,,,,,,,,,,,,,
105,MA,1773,B,31,3,1786,JOHN,CLAP,JOHN CLAP,,1,4,1776,110,,900,,,,,,,,,,,,,,,,,,
105,MA,1774,C,1,4,1786,WILLIAM,SMITH,WILLIAM SMITH,,1,8,1778,480,,Ro 5419,,,,,,,,,,,,,,,,,,
105,MA,1775,H,1,4,1786,AARON,BRID,AARON BRID,,1,4,1776,220,75,"Lo 128,1446",,,,,,,,,,,,,,,,,,
105,MA,1776,I,1,4,1786,JOHN,VAUGHAN,JOHN VAUGHAN,,1,4,1776,55,,"Lo 89,702",,,,,,,,,,,,,,,,,,
105,MA,1777,L,1,4,1786,JOSEPH,HOW,JOSEPH HOW,,1,4,1776,6,60,"Lo 150,1716",,,,,,,,,,,,,,,,,,
105,MA,1778,A,1,4,1786,HANNAH,BAXTER,HANNAH BAXTER,,1,4,1776,51,52,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1779,B,1,4,1786,WILLIAM,GLOVER,WILLIAM GLOVER,,15,3,1776,120,,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1780,C,1,4,1786,JOHN,AUSTIN,JOHN AUSTIN,,29,4,1780,25,,5024,,,,,,,,,,,,,,,,,,
105,MA,1781,H,1,4,1786,DANIEL,FAIM,DANIEL FAIM,,1,4,1776,70,,400,Last name not sure,,,,,,,,,,,,,,,,,
105,MA,1782,I,1,4,1786,EDWARD,PRESTON,EDWARD PRESTON,,1,4,1776,100,,Ro 5346,,,,,,,,,,,,,,,,,,
105,MA,1783,L,3,4,1786,SAMUEL,CHILD,SAMUEL CHILD,,1,4,1776,60,,Ro 5346,,,,,,,,,,,,,,,,,,
105,MA,1784,A,3,4,1786,HUMPHREY,ATHERTON,HUMPHREY ATHERTON,,1,4,1776,35,,"Lo 150,1706",,,,,,,,,,,,,,,,,,
105,MA,1785,B,3,4,1786,NATHANIEL,CLAP,NATHANIEL CLAP,,1,4,1776,73,30,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1786,C,3,4,1786,JOSEPH,BIRD,JOSEPH BIRD,,1,4,1776,55,,Ro 6393,,,,,,,,,,,,,,,,,,
105,MA,1787,H,3,4,1786,EDMUND FROST,,EDMUND FROST,,15,3,1776,41,71,,Strike Tthorug invisible,,,,,,,,,,,,,,,,,
105,MA,1788,I,3,4,1786,JOHN,GOFFS,JOHN GOFFS,,1,4,1776,105,,Ro 5998,,,,,,,,,,,,,,,,,,
105,MA,1789,L,3,4,1786,JEREMIAH,HOTCHKISS,JEREMIAH HOTCHKISS,,1,1,1782,88,,Ro 6393,,,,,,,,,,,,,,,,,,
105,MA,1790,A,4,4,1783,THOMAS,FARRINGTON,THOMAS FARRINGTON,,15,5,1776,241,77,,Strike through invisible,,,,,,,,,,,,,,,,,
105,MA,1791,B,4,4,1783,JOSEPH,BEAL,JOSEPH BEAL,,15,3,1776,473,75,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1792,C,5,4,1783,EBENEZER,MEDFIELD,EBENEZER MEDFIELD,,1,4,1776,40,,Ro 5340,Last name not sure,,,,,,,,,,,,,,,,,
105,MA,1793,H,5,4,1783,BANJAMIN,GOULD,BANJAMIN GOULD,,12,10,1777,58,13,Ro 5419,,,,,,,,,,,,,,,,,,
105,MA,1794,I,6,4,1783,BENJAMIN,COWELL,BENJAMIN COWELL,,1,4,1776,53,30,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1795,L,7,4,1786,JOSEPH,COOLIDGE,JOSEPH COOLIDGE,,1,4,1781,1316,51,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1796,A,8,4,1786,LAMUEL,WILLARD,LAMUEL WILLARD,,2,1,1779,66,57,Ro 6393,,,,,,,,,,,,,,,,,,
105,MA,1797,B,8,4,1786,JOSEPH,COOLIDGE,JOSEPH COOLIDGE,,1,2,1782,1312,54,Ro 5340,,,,,,,,,,,,,,,,,,
105,MA,1798,C,10,4,1786,JOSEPH,PHIPPS,JOSEPH PHIPPS,,15,3,1776,174,67,"Lo 215,2150",,,,,,,,,,,,,,,,,,
105,MA,1799,D,10,4,1786,ELISHA,DOANE,ELISHA DOANE,,1,3,1781,156,57,Ro 5346,,,,,,,,,,,,,,,,,,
105,MA,1800,E,10,4,1786,ELISHA,DOANE,ELISHA DOANE,,25,3,1782,171,87,Ro 5346,,,,,,,,,,,,,,,,,,
105,MA,1801,G,10,4,1786,ELIZABETH,DANFORTH,ELIZABETH DANFORTH,,12,3,1776,77,7,Ro 6238,,,,,,,,,,,,,,,,,,
106,MA,1802,N,10,4,1786,MARY,NUTTING,MARY NUTTING,,15,3,1776,48,30,Ro 6070,,,,,,,,,,,,,,,,,,
106,MA,1803,P,10,4,1786,MARY,KETTLE,MARY KETTLE,,15,3,1776,37,7,Ro 5696,,,,,,,,,,,,,,,,,,
106,MA,1804,R,10,4,1786,MARY,HOLYOKE,MARY HOLYOKE,,15,3,1776,102,25,Ro 5340,,,,,,,,,,,,,,,,,,
106,MA,1805,D,10,4,1786,OLIVER,WISWELL,OLIVER WISWELL,,15,3,1776,487,60,"Lo 174,1968",,,,,,,,,,,,,,,,,,
106,MA,1806,E,10,4,1786,SAMUEL,BELCKER,SAMUEL BELCKER,,15,3,1776,102,9,"Lo 150,1700",,,,,,,,,,,,,,,,,,
106,MA,1807,G,10,4,1786,JOSIAH,LEEDS,JOSIAH LEEDS,,15,3,1776,6,75,,,,,,,,,,,,,,,,,,,
106,MA,1808,N,11,4,1786,EBENEZER,GLOVER,EBENEZER GLOVER,,1,4,1776,87,82,"Lo 97,872",,,,,,,,,,,,,,,,,,
106,MA,1809,P,11,4,1786,EZRA,GLOVER,EZRA GLOVER,,1,4,1776,70,75,3712,,,,,,,,,,,,,,,,,,
106,MA,1810,R,11,4,1786,JOSIAH,GLOVER,JOSIAH GLOVER,,1,4,1776,10,,"Lo 165,1839",,,,,,,,,,,,,,,,,,
106,MA,1811,D,11,4,1786,ELISHA,GLOVER,ELISHA GLOVER,,1,4,1776,35,,"Lo 97,872",,,,,,,,,,,,,,,,,,
106,MA,1812,E,11,4,1786,ALEXANDER,GLOVER,ALEXANDER GLOVER,,1,4,1776,50,,1651797,,,,,,,,,,,,,,,,,,
106,MA,1813,G,11,4,1786,JOHN,BILLINGS,JOHN BILLINGS,,1,4,1776,74,60,"Lo 119,1111",,,,,,,,,,,,,,,,,,
106,MA,1814,N,11,4,1786,EBENEZER,JONES,EBENEZER JONES,,1,4,1776,6,60,"Lo 138,1484",,,,,,,,,,,,,,,,,,
106,MA,1815,P,11,4,1786,ELISHA,TILESTON,ELISHA TILESTON,,1,4,1776,16,60,"Lo 78,580",,,,,,,,,,,,,,,,,,
106,MA,1816,R,11,4,1786,DAVID,BASS,DAVID BASS,,15,3,1776,293,30,Ro 5088,,,,,,,,,,,,,,,,,,
106,MA,1817,D,11,4,1786,OLIVER,BILLINGS,OLIVER BILLINGS,,1,4,1776,100,22,"Lo 89,580",,,,,,,,,,,,,,,,,,
106,MA,1818,E,11,4,1786,EBENEZER,CLAP,EBENEZER CLAP,,1,4,1776,126,80,530,,,,,,,,,,,,,,,,,,
106,MA,1819,G,12,4,1786,JACOB,BIRD,JACOB BIRD,,1,4,1776,46,60,"Lo 6,120",,,,,,,,,,,,,,,,,,
106,MA,1820,N,12,4,1786,THOAMS,MORELY,THOAMS MORELY,,1,4,1776,75,,Ro 6393,,,,,,,,,,,,,,,,,,
106,MA,1821,P,12,4,1786,EBENEZER,KILTON,EBENEZER KILTON,,1,4,1776,13,30,"Lo 130,1706",,,,,,,,,,,,,,,,,,
106,MA,1822,R,12,4,1786,SAMUEL,BAKER,SAMUEL BAKER,,1,4,1776,61,60,"Lo 182,2053",,,,,,,,,,,,,,,,,,
106,MA,1823,D,12,4,1786,WILLIAM,HOLOLEN,WILLIAM HOLOLEN,,1,4,1776,65,,Ro 4088,,,,,,,,,,,,,,,,,,
106,MA,1824,E,12,4,1786,LOIS,WISWELL,LOIS WISWELL,,1,4,1776,33,30,"Lo 97,914",,,,,,,,,,,,,,,,,,
106,MA,1825,G,12,4,1786,NOAH,CLAP,NOAH CLAP,,17,3,1776,83,30,"Lo 73,314",,,,,,,,,,,,,,,,,,
106,MA,1826,N,12,4,1786,DORCHESTER,,DORCHESTER,,1,4,1776,105,,"Lo 38,300",,,,,,,,,,,,,,,,,,
106,MA,1827,P,12,4,1786,JAMES,KETTON,JAMES KETTON,,1,4,1776,70,,Ro 5098,,,,,,,,,,,,,,,,,,
106,MA,1828,R,12,4,1786,DAVID,CLAP,DAVID CLAP,,18,3,1776,2,7,"Lo 38,142",,,,,,,,,,,,,,,,,,
106,MA,1829,D,12,4,1786,PHINEAS,HOLDEN,PHINEAS HOLDEN,,1,4,1776,142,45,"Lo 119,1169",,,,,,,,,,,,,,,,,,
106,MA,1830,E,12,4,1786,JOHN,HUMPREY,JOHN HUMPREY,,20,10,1775,16,60,"Lo 89,581",,,,,,,,,,,,,,,,,,
106,MA,1831,G,12,4,1786,ICHABOD,WISWELL,ICHABOD WISWELL,,1,4,1776,18,30,"Lo 73,444",,,,,,,,,,,,,,,,,,
106,MA,1832,N,12,4,1786,LEMUEL,CLAP,LEMUEL CLAP,,1,4,1776,128,30,405,,,,,,,,,,,,,,,,,,
106,MA,1833,P,12,4,1786,NATHANIEL,TOPLIFF,NATHANIEL TOPLIFF,,1,4,1776,46,60,"Lo 73,313",,,,,,,,,,,,,,,,,,
106,MA,1834,R,12,4,1786,ROGER,CLAP,ROGER CLAP,,1,4,1776,91,60,2040,,,,,,,,,,,,,,,,,,
106,MA,1835,D,12,4,1786,EZEKIEL,BIRD,EZEKIEL BIRD,,1,4,1776,66,60,,,,,,,,,,,,,,,,,,,
106,MA,1836,E,13,4,1786,FRANCIS,DELUCE,FRANCIS DELUCE,,1,4,1776,13,30,"Lo 174,1968",,,,,,,,,,,,,,,,,,
106,MA,1837,G,13,4,1786,JOHN,HAWES,JOHN HAWES,,20,3,1776,101,60,,,,,,,,,,,,,,,,,,,
107,MA,1838,N,13,4,1786,ABIGAIL,BISHOP,ABIGAIL BISHOP,,1,4,1776,52,,Ro 639,,,,,,,,,,,,,,,,,,
107,MA,1839,P,13,4,1786,ISAAC,DAVENPORT,ISAAC DAVENPORT,,10,12,1775,16,80,"Lo 89, 522",,,,,,,,,,,,,,,,,,
107,MA,1840,R,13,4,1786,JAMES,BARER,JAMES BARER,Jun,1,4,1776,35,,Ro 6113,,,,,,,,,,,,,,,,,,
107,MA,1841,D,13,4,1786,HENRY,HUMPEY,HENRY HUMPEY,,20,3,1776,26,60,"Lo38, 142",,,,,,,,,,,,,,,,,,
107,MA,1842,E,13,4,1786,THOMAS,CLAP,THOMAS CLAP,Jun,1,4,1776,31,22,2040,,,,,,,,,,,,,,,,,,
107,MA,1843,G,13,4,1786,SAMUEL,HOWE,SAMUEL HOWE,,1,4,1776,6,60,"Lo73, 427",,,,,,,,,,,,,,,,,,
107,MA,1844,N,13,4,1786,BEJAMIN,EUTIS,BEJAMIN EUTIS,,1,4,1776,17,82,"Lo 89, 702",,,,,,,,,,,,,,,,,,
107,MA,1845,P,13,4,1786,SAM HOWE,,SAM HOWE,,1,4,1776,17,45,"Lo 73, 318",,,,,,,,,,,,,,,,,,
107,MA,1846,R,13,4,1786,JOHN,HOWE,JOHN HOWE,,1,4,1776,6,60,"Lo 38, 306",,,,,,,,,,,,,,,,,,
107,MA,1847,D,13,4,1786,ZEB WILLIAMS,,ZEB WILLIAMS,,1,4,1776,73,30,Ro 5469,,,,,,,,,,,,,,,,,,
107,MA,1848,E,13,4,1786,JONATHAN,SEDDS,JONATHAN SEDDS,,1,4,1776,13,30,"Lo 182, 2072",,,,,,,,,,,,,,,,,,
107,MA,1849,G,13,4,1786,SAMUEL,PEIRCE,SAMUEL PEIRCE,,1,4,1776,10,,,,,,,,,,,,,,,,,,,,
107,MA,1850,D,13,4,1786,WILLIAM VOSE,,WILLIAM VOSE,,1,4,1776,6,60,2040,,,,,,,,,,,,,,,,,,
107,MA,1851,E,13,4,1786,THOMAS,LEEDS,THOMAS LEEDS,,1,4,1776,3,30,N102,,,,,,,,,,,,,,,,,,
107,MA,1852,G,13,4,1786,JOHN,PEIRCE,JOHN PEIRCE,,1,4,1776,3,30,"Lo 73, 318",,,,,,,,,,,,,,,,,,
107,MA,1853,N,14,4,1786,EZEKIEL,TILESTONE,EZEKIEL TILESTONE,,1,4,1776,6,60,Ro 6776,,,,,,,,,,,,,,,,,,
107,MA,1854,P,14,4,1786,JOHN,TOLMAN,JOHN TOLMAN,,1,4,1776,3,30,"Lo 89, 511",,,,,,,,,,,,,,,,,,
107,MA,1855,R,14,4,1786,JOHN,WILLIAMS,JOHN WILLIAMS,,1,4,1776,55,,"Lo 137, 1343",,,,,,,,,,,,,,,,,,
107,MA,1856,D,14,4,1786,JONATHAN,BLAKE,JONATHAN BLAKE,,1,4,1776,26,60,No 25,,,,,,,,,,,,,,,,,,
107,MA,1857,E,14,4,1786,ELIJAH,POPE,ELIJAH POPE,,1,4,1776,66,60,Ro 5088,,,,,,,,,,,,,,,,,,
107,MA,1858,G,14,4,1786,EZEKIEL,LEEDS,EZEKIEL LEEDS,,1,4,1776,10,,794,,,,,,,,,,,,,,,,,,
107,MA,1859,N,14,4,1786,DESIRE,TOLMAN,DESIRE TOLMAN,,1,4,1776,6,60,32,,,,,,,,,,,,,,,,,,
107,MA,1860,P,15,4,1786,JOSEPH,PEIRCE,JOSEPH PEIRCE,,1,4,1776,3,30,"Lo 150, 1640",,,,,,,,,,,,,,,,,,
107,MA,1861,R,15,4,1786,EBENEZER,BAKER,EBENEZER BAKER,,1,4,1776,3,30,"Lo 89, 549",,,,,,,,,,,,,,,,,,
107,MA,1862,D,15,4,1786,EBENEZER,TOLMAN,EBENEZER TOLMAN,,1,4,1776,3,30,"Lo182, 2053",,,,,,,,,,,,,,,,,,
107,MA,1863,E,15,4,1786,BENJA,DICKERMAN,BENJA DICKERMAN,,2,20,1776,45,,"Lo 144, 1559",,,,,,,,,,,,,,,,,,
107,MA,1864,G,15,4,1786,SAMUEL,BAKER,SAMUEL BAKER,Jun,10,20,1775,13,30,Ro 5340,,,,,,,,,,,,,,,,,,
107,MA,1865,P,15,4,1786,EZEKIEL,TOLMAN,EZEKIEL TOLMAN,,4,1,1776,3,30,"Lo 89, 511",,,,,,,,,,,,,,,,,,
107,MA,1866,R,15,4,1786,ELIJABETH,WITHINGTON,ELIJABETH WITHINGTON,,4,1,1776,32,45,Ro 5948,Cancelled,,,,,,,,,,,,,,,,,
107,MA,1867,D,15,4,1786,EBENEZER,WITHINGTON,EBENEZER WITHINGTON,,4,1,1776,6,60,"Lo73, 427",,,,,,,,,,,,,,,,,,
107,MA,1868,E,15,4,1786,RICHARD,HALL,RICHARD HALL,,4,1,1776,6,60,"Lo89, 549",,,,,,,,,,,,,,,,,,
107,MA,1869,G,15,4,1786,JON CLAPP,,JON CLAPP,,17,3,1776,50,,Ro 5088,,,,,,,,,,,,,,,,,,
107,MA,1870,N,15,4,1786,EDWARD,FOSTER,EDWARD FOSTER,,1,4,1776,3,30,5414,,,,,,,,,,,,,,,,,,
107,MA,1871,P,15,4,1786,EDWARD,PEIRCE,EDWARD PEIRCE,,1,4,1776,6,60,"Lo 97, 900",,,,,,,,,,,,,,,,,,
107,MA,1872,R,15,4,1786,JOHN,LOWDER,JOHN LOWDER,,1,4,1776,135,37,"Lo 73, 410",,,,,,,,,,,,,,,,,,
107,MA,1873,H,17,4,1786,JOSIAH,MUNROE,JOSIAH MUNROE,,1,3,1776,20,,Ro 5088,,,,,,,,,,,,,,,,,,
107,MA,1874,I,17,4,1786,EDWARD,ROBINSON,EDWARD ROBINSON,,1,4,1776,26,60,"Lo 137, 1336",,,,,,,,,,,,,,,,,,
108,MA,1875,L,17,4,1786,JOHN,BLACKMAN,JOHN BLACKMAN,,1,4,1776,4,15,"Lo 240, 2220",,,,,,,,,,,,,,,,,,
108,MA,1876,A,17,4,1786,STEPHEN,HALL,STEPHEN HALL,,1,4,1776,6,60,10614,,,,,,,,,,,,,,,,,,
108,MA,1877,B,17,4,1786,EBENEZER,POPE,EBENEZER POPE,,25,3,1776,163,27,"Lo 97, 1056",,,,,,,,,,,,,,,,,,
108,MA,1878,C,17,4,1786,THO WISWELL,,THO WISWELL,,15,3,1776,56,30,"Lo 38, 142",,,,,,,,,,,,,,,,,,
108,MA,1879,H,17,4,1786,JOHN,CAPEN,JOHN CAPEN,,1,4,1776,42,82,"Lo 38, 306",,,,,,,,,,,,,,,,,,
108,MA,1880,J,17,4,1786,JOHN,HOLDEN,JOHN HOLDEN,Jun,20,3,1776,38,,457,,,,,,,,,,,,,,,,,,
108,MA,1881,L,17,4,1786,DAVID,TUCKER,DAVID TUCKER,,1,4,1776,68,30,Ro 6393,,,,,,,,,,,,,,,,,,
108,MA,1882,A,17,4,1786,JONATHAN,TRESCOTT,JONATHAN TRESCOTT,,1,4,1776,6,60,"Lo 0182, 2054",,,,,,,,,,,,,,,,,,
108,MA,1883,B,18,4,1786,JONATHAN,RAWSON,JONATHAN RAWSON,,15,1,1776,83,45,Ro 6010,,,,,,,,,,,,,,,,,,
108,MA,1884,C,18,4,1786,MARY,FOSTER,MARY FOSTER,,1,2,1776,75,,"Lo 150, 1700",,,,,,,,,,,,,,,,,,
108,MA,1885,H,18,4,1786,SAMUEL,CROSBY,SAMUEL CROSBY,,1,1,1776,20,,Ro 5088,,,,,,,,,,,,,,,,,,
108,MA,1886,J,18,4,1786,MOSES,EVERETT,MOSES EVERETT,,1,4,1776,16,60,Ro 6238,,,,,,,,,,,,,,,,,,
108,MA,1887,L,18,4,1786,ESTATE OFJON BOWMAN,,ESTATE OFJON BOWMAN,,1,4,1776,60,,Ro 6773,,,,,,,,,,,,,,,,,,
108,MA,1888,H,18,4,1786,THOMAS,BIRD,THOMAS BIRD,,1,4,1776,73,30,2040,,,,,,,,,,,,,,,,,,
108,MA,1889,J,18,4,1786,NATHANIEL,BLAKE,NATHANIEL BLAKE,,1,4,1776,10,,,,,,,,,,,,,,,,,,,,
108,MA,1890,L,18,4,1786,JOHN,HASTINGS,JOHN HASTINGS,,20,3,1776,48,75,Ro 6179,,,,,,,,,,,,,,,,,,
108,MA,1891,A,18,4,1786,JONAS,WYETH,JONAS WYETH,,1,1,1776,20,,"Lo 97, 1032",,,,,,,,,,,,,,,,,,
108,MA,1892,B,18,4,1786,ABIGAIL CHAMPNEY,,ABIGAIL CHAMPNEY,,15,3,1776,186,30,541,,,,,,,,,,,,,,,,,,
108,MA,1893,C,19,4,1786,HARVARD COLLEGE,,HARVARD COLLEGE,,1,4,1776,920,,"Lo 73, 483",,,,,,,,,,,,,,,,,,
108,MA,1894,H,19,4,1786,ESTATEOF DOCT JAMES FRONT,,ESTATEOF DOCT JAMES FRONT,,1,2,1776,69,81,102,,,,,,,,,,,,,,,,,,
108,MA,1895,J,19,4,1786,JONATHAN,WYETH,JONATHAN WYETH,,1,1,1776,58,,"Lo 89, 528",,,,,,,,,,,,,,,,,,
108,MA,1896,L,19,4,1786,JOSEPH,WYETH,JOSEPH WYETH,,15,3,1776,59,87,Ro 5340,,,,,,,,,,,,,,,,,,
108,MA,1897,A,19,4,1786,HATFIELD,WHITE,HATFIELD WHITE,,27,9,1781,376,84,197977,,,,,,,,,,,,,,,,,,
108,MA,1898,B,20,4,1786,CAMBRIDGE,,CAMBRIDGE,,1,2,1776,26,82,"Lo 187, 2088",,,,,,,,,,,,,,,,,,
108,MA,1899,C,20,4,1786,EBENEZER,WYETH,EBENEZER WYETH,,1,7,1775,8,30,"Lo 89, 662",,,,,,,,,,,,,,,,,,
108,MA,1900,H,20,4,1786,SAMUEL,KIDDER,SAMUEL KIDDER,,16,4,1782,6,22,620,,,,,,,,,,,,,,,,,,
108,MA,1901,J,20,4,1786,JOSEPH,ADAMS,JOSEPH ADAMS,,1,4,1776,96,,"Lo 188, 2106",,,,,,,,,,,,,,,,,,
108,MA,1902,L,20,4,1786,REBECCA,WATSON,REBECCA WATSON,,1,2,1776,33,82,"Lo 119, 1192",,,,,,,,,,,,,,,,,,
108,MA,1903,A,21,4,1786,BASTEAN H,VISSCHER,BASTEAN H VISSCHER,,1,1,1783,15,,Lo 587,,,,,,,,,,,,,,,,,,
108,MA,1904,B,21,4,1786,JOHN,SWIFT,JOHN SWIFT,,1,9,1782,22,78,Ro 6010,,,,,,,,,,,,,,,,,,
108,MA,1905,C,21,4,1786,WILLIAM,HALL,WILLIAM HALL,,18,10,1779,25,,Lo 655,,,,,,,,,,,,,,,,,,
108,MA,1906,H,21,4,1786,CAMBRIDGE,,CAMBRIDGE,,1,4,1776,20,,"Lo 187, 2088",,,,,,,,,,,,,,,,,,
108,MA,1907,J,21,4,1786,WILLIAM,WINTHROP,WILLIAM WINTHROP,,1,9,1775,59,45,"Lo 89, 528",,,,,,,,,,,,,,,,,,
108,MA,1908,L,21,4,1786,WILLIAM,SEAVER,WILLIAM SEAVER,,1,4,1776,65,75,Ro 6010,,,,,,,,,,,,,,,,,,
108,MA,1909,A,22,4,1786,JAMES,MEARS,JAMES MEARS,,1,4,1776,110,,Ro 6046,,,,,,,,,,,,,,,,,,
109,MA,1910,B,22,4,1786,SUSANNA,GORE,SUSANNA GORE,,1,4,1776,45,,"Lo 144, 1584",,,,,,,,,,,,,,,,,,
109,MA,1911,C,22,4,1786,ANNA,JONES,ANNA JONES,,1,4,1776,45,,"Lo 38, 249",,,,,,,,,,,,,,,,,,
109,MA,1912,A,22,4,1786,NEHEMIAH,MUNROE,NEHEMIAH MUNROE,,1,4,1779,279,,"Lo 137, 1409",,,,,,,,,,,,,,,,,,
109,MA,1913,B,22,4,1786,JAMES,HOW,JAMES HOW,,1,4,1776,101,60,Lo 3825,,,,,,,,,,,,,,,,,,
109,MA,1914,C,22,4,1786,WILLIAM BLANEY,,WILLIAM BLANEY,,1,4,1776,165,,1206,,,,,,,,,,,,,,,,,,
109,MA,1915,H,24,4,1786,WILLIAM,KING,WILLIAM KING,,1,4,1776,36,60,"Lo 89, 632",,,,,,,,,,,,,,,,,,
109,MA,1916,J,24,4,1786,ELIPHALET,DOWNER,ELIPHALET DOWNER,,1,4,1776,50,,Ro 6373,,,,,,,,,,,,,,,,,,
109,MA,1917,L,24,4,1786,NEH DAVIS,,NEH DAVIS,,1,4,1776,23,30,"Lo 97, 763",,,,,,,,,,,,,,,,,,
109,MA,1918,A,24,4,1786,AARON,CHILD,AARON CHILD,,1,4,1776,30,,Ro 6393,,,,,,,,,,,,,,,,,,
109,MA,1919,B,24,4,1786,JONATHAN,DANA,JONATHAN DANA,,1,4,1776,73,30,Ro 5098,,,,,,,,,,,,,,,,,,
109,MA,1920,G,24,4,1786,EBENEZER,DAVIS,EBENEZER DAVIS,,1,4,1776,33,30,Ro 6393,,,,,,,,,,,,,,,,,,
109,MA,1921,H,25,4,1786,JOHN,HEATH,JOHN HEATH,,1,4,1776,16,60,"Lo 165, 1748",,,,,,,,,,,,,,,,,,
109,MA,1922,J,25,4,1786,SAMUEL,CLARKE,SAMUEL CLARKE,,1,4,1776,23,30,"Lo 89, 641",,,,,,,,,,,,,,,,,,
109,MA,1923,L,25,4,1786,SAMUEL,CRAFT,SAMUEL CRAFT,,1,1,1776,107,45,"Lo 73, 495",,,,,,,,,,,,,,,,,,
109,MA,1924,A,25,4,1786,ELEAZER,BAKER,ELEAZER BAKER,,1,3,1776,71,60,"Lo 38, 142",,,,,,,,,,,,,,,,,,
109,MA,1925,B,25,4,1786,WILLIAM,BREWER,WILLIAM BREWER,,15,3,1776,88,50,Ro 5098,,,,,,,,,,,,,,,,,,
109,MA,1926,G,25,4,1786,JAMES,WISSON,JAMES WISSON,,1,4,1776,118,30,841,,,,,,,,,,,,,,,,,,
