row_id,state_data,state_data_index,6p_Dollar,6p_Cents,6p_def_Dollar,6p_def_Cents,3p_Dollar,3p_Cents,town,state,occupation,Name,First Name,Last Name,new_town,county,new_state,country,geo_level,6p_total,6p_def_total,3p_total,suspicious_row,suspicious_reason
2108,NY,2129,,,,,1000.0,0.0,,NY,,George Lewis,,,,,NY,US,state,0.0,0.0,1000.0,True,More than 25% missing; 
2109,NY,2130,,,,,2203.0,13.0,,NY,,George Lewis,,,,,NY,US,state,0.0,0.0,2203.13,True,More than 25% missing; 
2110,NY,2131,,,,,1064.0,75.0,,NY,,Daniel Penfield,,,,,NY,US,state,0.0,0.0,1064.75,True,More than 25% missing; 
2111,NY,2132,,,,,10000.0,,,NY,,Daniel Badcock,,,,,NY,US,state,0.0,0.0,10000.0,True,More than 25% missing; 
2112,NY,2133,,,,,948.0,88.0,,NY,,Loomis and Tillinghast,,,,,NY,US,state,0.0,0.0,948.88,True,More than 25% missing; 
2113,NY,2134,,,,,9928.0,10.0,,NY,,Thomas McEuen,,,,,NY,US,state,0.0,0.0,9928.1,True,More than 25% missing; 
2114,NY,2135,,,,,59.0,10.0,,NY,,John and Francis Atkinson,,,,,NY,US,state,0.0,0.0,59.1,True,More than 25% missing; 
2115,NY,2136,,,,,21.0,60.0,,NY,,John and James Davenport,,,,,NY,US,state,0.0,0.0,21.6,True,More than 25% missing; 
2116,NY,2137,,,,,4689.0,79.0,,NY,,John and James Davenport,,,,,NY,US,state,0.0,0.0,4689.79,True,More than 25% missing; 
2117,NY,2138,,,,,81.0,19.0,,NY,,James Davenport,,,,,NY,US,state,0.0,0.0,81.19,True,More than 25% missing; 
2118,NY,2139,,,,,12.0,96.0,,NY,,James Davenport,,,,,NY,US,state,0.0,0.0,12.96,True,More than 25% missing; 
2119,NY,2140,,,,,226.0,87.0,,NY,,James Davenport,,,,,NY,US,state,0.0,0.0,226.87,True,More than 25% missing; 
2120,NY,2141,,,,,1131.0,28.0,,NY,,George Lewis,,,,,NY,US,state,0.0,0.0,1131.28,True,More than 25% missing; 
2121,NY,2142,,,,,9224.0,94.0,,NY,,Jonathan Burrall,,,,,NY,US,state,0.0,0.0,9224.94,True,More than 25% missing; 
2122,NY,2143,,,,,93.0,94.0,,NY,,Archibald Gracie,,,,,NY,US,state,0.0,0.0,93.94,True,More than 25% missing; 
2123,NY,2144,,,,,668.0,63.0,,NY,,Archibald Gracie,,,,,NY,US,state,0.0,0.0,668.63,True,More than 25% missing; 
2124,NY,2145,,,,,304.0,64.0,,NY,,Jonas Stanberry,,,,,NY,US,state,0.0,0.0,304.64,True,More than 25% missing; 
2125,NY,2146,,,,,20.0,39.0,,NY,,James Casey,,,,,NY,US,state,0.0,0.0,20.39,True,More than 25% missing; 
2126,NY,2147,,,,,1936.0,82.0,,NY,,Armstrong and Barnswall,,,,,NY,US,state,0.0,0.0,1936.82,True,More than 25% missing; 
2127,NY,2148,,,,,2041.0,6.0,,NY,,John and Alexander Mowatt,,,,,NY,US,state,0.0,0.0,2041.06,True,More than 25% missing; 
2128,NY,2149,,,,,839.0,73.0,,NY,,Jean L Rilliel,,,,,NY,US,state,0.0,0.0,839.73,True,More than 25% missing; 
2129,NY,2150,,,,,1806.0,32.0,,NY,,Nicholas Cooke,,,,,NY,US,state,0.0,0.0,1806.32,True,More than 25% missing; 
2130,NY,2151,,,,,458.0,69.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,458.69,True,More than 25% missing; 
2131,NY,2152,,,,,6479.0,33.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,6479.33,True,More than 25% missing; 
2132,NY,2153,,,,,452.0,10.0,,NY,,Jonathan Burrall,,,,,NY,US,state,0.0,0.0,452.1,True,More than 25% missing; 
2133,NY,2154,,,,,5000.0,,,NY,,Gulian McEvers,,,,,NY,US,state,0.0,0.0,5000.0,True,More than 25% missing; 
2134,NY,2155,,,,,5000.0,,,NY,,Nicholas De Bas,,,,,NY,US,state,0.0,0.0,5000.0,True,More than 25% missing; 
2135,NY,2156,,,,,1649.0,97.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,1649.97,True,More than 25% missing; 
2136,NY,2157,,,,,4118.0,2.0,,NY,,Armstrong and Barnswall,,,,,NY,US,state,0.0,0.0,4118.02,True,More than 25% missing; 
2137,NY,2158,,,,,12803.0,72.0,,NY,,William Stiles,,,,,NY,US,state,0.0,0.0,12803.72,True,More than 25% missing; 
2138,NY,2159,,,,,1723.0,94.0,,NY,,Isaac Bronson,,,,,NY,US,state,0.0,0.0,1723.94,True,More than 25% missing; 
2139,NY,2160,,,,,937.0,56.0,,NY,,Timothy Pitkin,,,,,NY,US,state,0.0,0.0,937.56,True,More than 25% missing; 
2140,NY,2161,,,,,1222.0,61.0,,NY,,Caspar Clan,,,,,NY,US,state,0.0,0.0,1222.61,True,More than 25% missing; 
2141,NY,2162,,,,,467.0,2.0,,NY,,Albartus Van Loon,,,,,NY,US,state,0.0,0.0,467.02,True,More than 25% missing; 
2142,NY,2163,,,,,66.0,43.0,,NY,,Peter Schuyler,,,,,NY,US,state,0.0,0.0,66.43,True,More than 25% missing; 
2143,NY,2164,,,,,180.0,0.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,180.0,True,More than 25% missing; 
2144,NY,2165,,,,,920.0,16.0,,NY,,Nicholas Cooke,,,,,NY,US,state,0.0,0.0,920.16,True,More than 25% missing; 
2145,NY,2166,,,,,1029.0,33.0,,NY,,John and Alexander Mowatt,,,,,NY,US,state,0.0,0.0,1029.33,True,More than 25% missing; 
2146,NY,2167,,,,,95.0,14.0,,NY,,Hy Benson,,,,,NY,US,state,0.0,0.0,95.14,True,More than 25% missing; 
2147,NY,2168,,,,,15.0,84.0,,NY,,Robert Hunter,,,,,NY,US,state,0.0,0.0,15.84,True,More than 25% missing; 
2148,NY,2169,,,,,84.0,27.0,,NY,,John and Alexander Mowatt,,,,,NY,US,state,0.0,0.0,84.27,True,More than 25% missing; 
2149,NY,2170,,,,,382.0,24.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,382.24,True,More than 25% missing; 
2150,NY,2171,,,,,3803.0,33.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,3803.33,True,More than 25% missing; 
2151,NY,2172,,,,,754.0,27.0,,NY,,Nicholas Cooke,,,,,NY,US,state,0.0,0.0,754.27,True,More than 25% missing; 
2152,NY,2173,,,,,377.0,84.0,,NY,,Samuel Thacher,,,,,NY,US,state,0.0,0.0,377.84,True,More than 25% missing; 
2153,NY,2174,,,,,95.0,23.0,,NY,,Benjamin M Mumford,,,,,NY,US,state,0.0,0.0,95.23,True,More than 25% missing; 
2154,NY,2175,,,,,12000.0,0.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,12000.0,True,More than 25% missing; 
2155,NY,2176,,,,,2351.0,72.0,,NY,,Benjamin Winthrop,,,,,NY,US,state,0.0,0.0,2351.72,True,More than 25% missing; 
2156,NY,2177,,,,,1313.0,27.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,1313.27,True,More than 25% missing; 
2157,NY,2178,,,,,1222.0,2.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,1222.02,True,More than 25% missing; 
2158,NY,2179,,,,,7328.0,57.0,,NY,,Ralph Furman,,,,,NY,US,state,0.0,0.0,7328.57,True,More than 25% missing; 
2159,NY,2180,,,,,1685.0,4.0,,NY,,B Pomeroy,,,,,NY,US,state,0.0,0.0,1685.04,True,More than 25% missing; 
2160,NY,2181,,,,,509.0,78.0,,NY,,Prosper Wetmore,,,,,NY,US,state,0.0,0.0,509.78,True,More than 25% missing; 
2161,NY,2182,,,,,1500.0,0.0,,NY,,Nathaniel Prime,,,,,NY,US,state,0.0,0.0,1500.0,True,More than 25% missing; 
2162,NY,2183,,,,,43.0,99.0,,NY,,B Jn A Chevallier,,,,,NY,US,state,0.0,0.0,43.99,True,More than 25% missing; 
2163,NY,2184,,,,,11947.0,81.0,,NY,,Thomas Fitzpatrick,,,,,NY,US,state,0.0,0.0,11947.81,True,More than 25% missing; 
2164,NY,2185,,,,,9.0,33.0,,NY,,E Hart,,,,,NY,US,state,0.0,0.0,9.33,True,More than 25% missing; 
2165,NY,2186,,,,,2531.0,62.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,2531.62,True,More than 25% missing; 
2166,NY,2187,,,,,371.0,20.0,,NY,,Archibald Gracie,,,,,NY,US,state,0.0,0.0,371.2,True,More than 25% missing; 
2167,NY,2188,,,,,1373.0,30.0,,NY,,Chevallier and Rainctaux,,,,,NY,US,state,0.0,0.0,1373.3,True,More than 25% missing; 
2168,NY,2189,,,,,1915.0,57.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,1915.57,True,More than 25% missing; 
2169,NY,2190,,,,,448.0,21.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,448.21,True,More than 25% missing; 
2170,NY,2191,,,,,406.0,5.0,,NY,,Bleeker and March,,,,,NY,US,state,0.0,0.0,406.05,True,More than 25% missing; 
2171,NY,2192,,,,,16.0,87.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,16.87,True,More than 25% missing; 
2172,NY,2193,,,,,54.0,46.0,,NY,,William C Mumford,,,,,NY,US,state,0.0,0.0,54.46,True,More than 25% missing; 
2173,PA,17,,,,,5000.0,4.0,,PA,,Henry M Bird,,,,,PA,US,state,0.0,0.0,5000.04,True,More than 25% missing; 
2174,PA,40,22.0,70.0,11.0,35.0,23.0,48.0,Conecticutt,CT,,William Andrews,William,Andrews,,,CT,US,state,22.7,11.35,23.48,True,Rare town; 
2175,PA,41,715.0,82.0,357.0,91.0,386.0,53.0,New Castle Delaware,DE,,Joseph Boggs,Joseph,Boggs,,New Castle County,DE,US,county,715.82,357.91,386.53,True,Rare town; 
2176,PA,92,431.0,14.0,215.0,57.0,116.0,40.0,Barbadoes,,,Margaret Thomas,Margaret,Thomas,,,,BB,country,431.14,215.57,116.4,True,Rare town; 
2177,PA,94,68.0,94.0,34.0,47.0,37.0,26.0,Sta Croix,,Estate of,Isaac Markoe,Isaac,Markoe,,,,VI,country,68.94,34.47,37.26,True,Rare town; 
2178,PA,99,33.0,33.0,16.0,67.0,30.0,,Westmoreland,PA,,Joseph Thompson,Joseph,Thompson,Westmoreland City,Westmoreland County,PA,US,town,33.33,16.67,30.0,True,Rare new_town; Rare town; 
2179,PA,102,971.0,40.0,485.0,70.0,412.0,60.0,Blockley,PA,,Isaac Warner,Isaac,Warner,Philadelphia,Philadelphia County,PA,US,town,971.4,485.7,412.6,True,Rare town; 
2180,PA,103,,,,,10000.0,,,PA,,Frederick W Starman,,,,,PA,US,state,0.0,0.0,10000.0,True,More than 25% missing; 
2181,PA,105,467.0,18.0,233.0,59.0,252.0,26.0,Alexandria Virginia,VA,,McCrea and Mease,McCrea and Mease ,,Alexandria,Fairfax County,VA,US,town,467.18,233.59,252.26,True,Rare town; 
2182,PA,108,443.0,90.0,221.0,95.0,119.0,84.0,Montgomery,PA,,John Jones,John,Jones,Montgomery,Lycoming County,PA,US,town,443.9,221.95,119.84,True,Rare new_town; Rare town; 
2183,PA,109,335.0,40.0,167.0,70.0,90.0,54.0,W Callisters Town,PA,,Francis Hiam,Francis,Hiam,,,PA,US,state,335.4,167.7,90.54,True,Rare town; 
2184,PA,110,151.0,40.0,75.0,70.0,119.0,8.0,Huntington New Jersey,NJ,,John Chamberlain | John Chamberlaine,John,Chamberlain,Huntington,Hunterdon County,NJ,US,town,151.4,75.7,119.08,True,Rare new_town; Rare town; 
2185,PA,128,,,,,320.0,,,PA,,Garrett Colringer,,,,,PA,US,state,0.0,0.0,320.0,True,More than 25% missing; 
2186,PA,211,647.0,9.0,323.0,54.0,206.0,23.0,Connecticutt,CT,Doctor,Jeremiah Wadsworth,Jeremiah ,Wadsworth,,,CT,US,state,647.09,323.54,206.23,True,Rare town; 
2187,PA,216,989.0,87.0,494.0,93.0,458.0,82.0,Armstrong,PA,,John Armstrong,John,Armstrong,Armstrong,Lycoming County,PA,US,town,989.87,494.93,458.82,True,Rare new_town; Rare town; 
2188,PA,219,,,,,1000.0,,,PA,,Ebenezar Denny,,,,,PA,US,state,0.0,0.0,1000.0,True,More than 25% missing; 
2189,PA,252,,,,,41.0,37.0,,PA,,Frederick Snyder,,,,,PA,US,state,0.0,0.0,41.37,True,More than 25% missing; 
2190,PA,278,56.0,21.0,28.0,11.0,15.0,17.0,County of Philadelphia,PA,Sheriff,James Ash,James,Ash,,Philadelphia County,PA,US,county,56.21,28.11,15.17,True,Rare town; 
2191,PA,292,153.0,99.0,76.0,69.0,92.0,26.0,Maidenhead,,,Ralph Phillips,Ralph,Phillips,,,,GB,country,153.99,76.69,92.26,True,Rare town; 
2192,PA,332,,,,,187.0,71.0,,PA,,Robert Porter,,,,,PA,US,state,0.0,0.0,187.71,True,More than 25% missing; 
2193,PA,344,1769.0,1.0,884.0,51.0,477.0,63.0,Northan Liberties,PA,Physician,Peter Peres | Peter Pores,Peter ,Pores,Philadelphia,Philadelphia County,PA,US,town,1769.01,884.51,477.63,True,Rare town; 
2194,PA,416,5714.0,18.0,,,,,,PA,,Thomas Dickason,Thomas,Dickason,,,PA,US,state,5714.18,0.0,0.0,True,More than 25% missing; 
2195,PA,419,860.0,,,,,,,PA,,Bernard and Malfeson,Bernard and Malfeson,,,,PA,US,state,860.0,0.0,0.0,True,More than 25% missing; 
2196,PA,438,269.0,83.0,134.0,91.0,82.0,85.0,Delaware Newcastle County,DE,,Geoerge White | George White,Geoerge,White,,New Castle County,DE,US,county,269.83,134.91,82.85,True,Rare town; 
2197,PA,447,,,,,192.0,,,PA,,Michael Burke,,,,,PA,US,state,0.0,0.0,192.0,True,More than 25% missing; 
2198,PA,470,1400.0,,700.0,,378.0,,,PA,,John G Gloninger | John Gloninger,John G,Gloninger,,,PA,US,state,1400.0,700.0,378.0,True,More than 25% missing; 
2199,PA,492,109.0,50.0,54.0,76.0,29.0,55.0,Louden County Virginia,VA,,David Thomas,David,Thomas,,Loudoun County,VA,US,county,109.5,54.76,29.55,True,Rare town; Rare county; 
2200,PA,501,,,,,800.0,10.0,,PA,,John Bleakley,,,,,PA,US,state,0.0,0.0,800.1,True,More than 25% missing; 
2201,PA,507,538.0,92.0,269.0,46.0,252.0,65.0,The N Lib of Philadelphia,PA,Tanner,George Leib | George Leib of the N L,George,Leib,Philadelphia,Philadelphia County,PA,US,town,538.92,269.46,252.65,True,Rare town; 
2202,PA,536,161.0,74.0,80.0,87.0,72.0,83.0,Brunswick New Jersey,NJ,,John D Alvey,John D,Alvey,New Brunswick,Middlesex County,NJ,US,town,161.74,80.87,72.83,True,Rare town; 
2203,PA,540,92.0,4.0,46.0,2.0,93.0,92.0,St Eustatia,PA,,Mary Jennings,Mary,Jennings,,,,NL,country,92.04,46.02,93.92,True,Rare town; 
2204,PA,578,374.0,56.0,187.0,28.0,122.0,80.0,Delaware County Pennsylvania,PA,Co,Joseph Gibbons,Joseph,Gibbons,Delaware County,Delaware County,PA,US,county,374.56,187.28,122.8,True,Rare town; 
2205,PA,585,64.0,37.0,32.0,18.0,64.0,90.0,Passyunk,PA,,Matthias Shafer,Matthias,Shafer,Philadelphia,Philadelphia County,PA,US,town,64.37,32.18,64.9,True,Rare town; 
2206,PA,606,1104.0,78.0,,,,,New Jersey,NJ,,George Browning,George,Browning,,,NJ,US,state,1104.78,0.0,0.0,True,More than 25% missing; 
2207,PA,607,,,552.0,40.0,1071.0,62.0,New York,NJ,,George Browning,,,,,NY,US,state,0.0,552.4,1071.62,True,More than 25% missing; 
2208,PA,609,,,,,2696.0,48.0,,PA,,Andrew Caldwell,,,,,PA,US,state,0.0,0.0,2696.48,True,More than 25% missing; 
2209,PA,613,62.0,37.0,31.0,19.0,20.0,3.0,Northum County Pennsylvania,PA,,Robert Finney,Robert,Finney,,Northumberland County,PA,US,county,62.37,31.19,20.03,True,Rare town; 
2210,PA,617,,,,,543.0,52.0,,PA,,David Rittenhouse,,,,,PA,US,state,0.0,0.0,543.52,True,More than 25% missing; 
2211,PA,620,550.0,6.0,275.0,4.0,336.0,,Fredericksburg Virginia,VA,,George Weedon | George Weldon,George,Weedon,Fredericksburg,Spotsylvania County,VA,US,town,550.06,275.04,336.0,True,Rare new_town; Rare town; Rare county; 
2212,PA,624,237.0,70.0,118.0,85.0,164.0,8.0,Chambersburgh Pennsylvania,PA,Esquire,John Scott,John,Scott,Chambersburg,Franklin County,PA,US,town,237.7,118.85,164.08,True,Rare new_town; Rare town; 
2213,PA,626,206.0,67.0,103.0,33.0,55.0,80.0,Fredrick Co Maryland,MD,Frederick Company,William Williams,William,Williams,,Frederick County,MD,US,county,206.67,103.33,55.8,True,Rare town; 
2214,PA,632,200.0,,100.0,,54.0,,,PA,,Cynthia Cash,Cynthia,Cash,,,PA,US,state,200.0,100.0,54.0,True,More than 25% missing; 
2215,PA,636,2419.0,40.0,1209.0,70.0,765.0,13.0,Frankford Philadelphia County,PA,,Mary Sindrey,Mary,Sindrey,Philadelphia,Philadelphia County,PA,US,town,2419.4,1209.7,765.13,True,Rare town; 
2216,PA,638,,,,,55.0,27.0,,PA,,Thomas Stewart,,,,,PA,US,state,0.0,0.0,55.27,True,More than 25% missing; 
2217,PA,642,2206.0,72.0,1103.0,36.0,595.0,81.0,Ohio County Virginia,VA,,David Chambers,David,Chambers,,Ohio County,VA,US,county,2206.72,1103.36,595.81,True,Rare town; Rare county; 
2218,PA,647,1160.0,69.0,580.0,35.0,313.0,37.0,Dauphincoy Pennsylvania,PA,,Michael Teice,Michael,Teice,Dauphin,Dauphin County,PA,US,town,1160.69,580.35,313.37,True,Rare town; 
2219,PA,655,59.0,55.0,29.0,78.0,,,Cape May New Jersey,NJ,,Nathaniel Holmes,Nathaniel,Holmes,Cape May,Cape May County,NJ,US,town,59.55,29.78,0.0,True,Rare town; 
2220,PA,657,139.0,98.0,69.0,99.0,37.0,78.0,Cumb County Pennsylvania,PA,,John Sample,John,Sample,,Cumberland County,PA,US,county,139.98,69.99,37.78,True,Rare town; 
2221,PA,676,2514.0,4.0,1257.0,2.0,1712.0,14.0,Delaware State,DE,Esquire,Allen McCLane | Allen McLane | Allen McLean,Allen,McLean,,,DE,US,state,2514.04,1257.02,1712.14,True,Rare town; 
2222,PA,694,,,,,16.0,45.0,,PA,,Jashua Craighead,,,,,PA,US,state,0.0,0.0,16.45,True,More than 25% missing; 
2223,PA,702,1168.0,56.0,584.0,29.0,543.0,23.0,New Brunswick New Jersey,NJ,,Moses Scott,Moses,Scott,New Brunswick,Middlesex County,NJ,US,town,1168.56,584.29,543.23,True,Rare town; 
2224,PA,703,190.0,71.0,95.0,36.0,58.0,96.0,Mount Holley New Jersey,NJ,,Peter Shiras,Peter,Shiras,Mount Holly,Burlington County,NJ,US,town,190.71,95.36,58.96,True,Rare new_town; Rare town; 
2225,PA,713,400.0,,200.0,,108.0,,,PA,,Mary Cash,Mary,Cash,,,PA,US,state,400.0,200.0,108.0,True,More than 25% missing; 
2226,PA,728,897.0,57.0,448.0,79.0,242.0,34.0,Chester,PA,,Robert McLaughlin | Robert McLauglin,Robert ,McLauglin,,Chester County,PA,US,county,897.57,448.79,242.34,True,Rare town; 
2227,PA,731,1392.0,54.0,696.0,28.0,744.0,38.0,Allegheny County,PA,,John Johnston,John,Johnston,Allegheny County,Allegheny County,PA,US,county,1392.54,696.28,744.38,True,Rare town; 
2228,PA,748,1418.0,97.0,,,,,,PA,,Cantwell Jones,Cantwell,Jones,,,PA,US,state,1418.97,0.0,0.0,True,More than 25% missing; 
2229,PA,786,123.0,36.0,61.0,69.0,107.0,76.0,Chester and County,PA,,John Davis,John,Davis,,Chester County,PA,US,county,123.36,61.69,107.76,True,Rare town; 
2230,PA,792,,,,,28.0,66.0,,PA,,William Watson,,,,,PA,US,state,0.0,0.0,28.66,True,More than 25% missing; 
2231,PA,809,1959.0,55.0,979.0,78.0,608.0,1.0,German Town,PA,,Leonard Stoneburner,Leonard,Stoneburner,Philadelphia,Philadelphia County,PA,US,town,1959.55,979.78,608.01,True,Rare town; 
2232,PA,813,,,,,1850.0,,,PA,,Charles Young,,,,,PA,US,state,0.0,0.0,1850.0,True,More than 25% missing; 
2233,PA,814,,,,,1.0,51.0,,PA,,Daniel Harting,,,,,PA,US,state,0.0,0.0,1.51,True,More than 25% missing; 
2234,PA,827,,,,,9.0,82.0,,PA,,Richard Fullerton,,,,,PA,US,state,0.0,0.0,9.82,True,More than 25% missing; 
2235,PA,833,,,,,3545.0,92.0,,PA,,Wilhelm Willink,,,,,PA,US,state,0.0,0.0,3545.92,True,More than 25% missing; 
2236,PA,834,,,,,10.0,1.0,,PA,,Richard and James Potter,,,,,PA,US,state,0.0,0.0,10.01,True,More than 25% missing; 
2237,PA,835,,,,,1371.0,,,PA,,Archibald McCall,,,,,PA,US,state,0.0,0.0,1371.0,True,More than 25% missing; 
2238,PA,836,,,,,786.0,90.0,,PA,,Elizabeth Vermylies,,,,,PA,US,state,0.0,0.0,786.9,True,More than 25% missing; 
2239,PA,837,,,,,408.0,21.0,,PA,,Jan Willink,,,,,PA,US,state,0.0,0.0,408.21,True,More than 25% missing; 
2240,PA,838,,,,,221.0,,,PA,,Jan Ananias Willink,,,,,PA,US,state,0.0,0.0,221.0,True,More than 25% missing; 
2241,PA,839,74.0,88.0,37.0,45.0,39.0,55.0,Middlesex New Jersey,NJ,,John Bennet | John Bennett,John,Bennett,Middlesex,Middlesex County,NJ,US,town,74.88,37.45,39.55,True,Rare new_town; Rare town; 
2242,PA,844,1979.0,60.0,989.0,80.0,604.0,96.0,Dauphin and Company,PA,Estate of,Robert Patton,Robert,Patton,Dauphin,Dauphin County,PA,US,town,1979.6,989.8,604.96,True,Rare town; 
2243,PA,853,,,,,200.0,16.0,,PA,,Charles Young,,,,,PA,US,state,0.0,0.0,200.16,True,More than 25% missing; 
2244,PA,856,1263.0,40.0,631.0,71.0,341.0,11.0,The Northern Libert,PA,,Thomas Hamilton,Thomas,Hamilton,Philadelphia,Philadelphia County,PA,US,town,1263.4,631.71,341.11,True,Rare town; 
2245,PA,865,1731.0,41.0,865.0,71.0,467.0,47.0,Kent Company Delaware,DE,,James Jones,James,Jones,,Kent County,DE,US,county,1731.41,865.71,467.47,True,Rare town; 
2246,PA,882,30.0,82.0,15.0,42.0,25.0,61.0,Hatter Philadelphia,PA,Hatter,Benjamin Scull,Benjamin,Scull,Philadelphia,Philadelphia County,PA,US,town,30.82,15.42,25.61,True,Rare town; 
2247,PA,906,,,,,25.0,42.0,,PA,,Anne Maria Esler,,,,,PA,US,state,0.0,0.0,25.42,True,More than 25% missing; 
2248,PA,913,78.0,33.0,39.0,17.0,42.0,30.0,Accomack County Virginia,VA,Gentleman,George Corbin,George,Corbin,Accomac,Accomack County,VA,US,town,78.33,39.17,42.3,True,Rare new_town; Rare town; Rare county; 
2249,PA,917,1183.0,71.0,591.0,,319.0,60.0,Princeton New Jersey,NJ,,Henry Piercy,Henry,Piercy,Princeton,Middlesex County,NJ,US,town,1183.71,591.0,319.6,True,Rare new_town; Rare town; 
2250,PA,919,,,,,3904.0,55.0,,PA,,Joseph Bale,,,,,PA,US,state,0.0,0.0,3904.55,True,More than 25% missing; 
2251,PA,924,,,,,26.0,40.0,,PA,,Leonard Stoneburner,,,,,PA,US,state,0.0,0.0,26.4,True,More than 25% missing; 
2252,PA,928,,,,,110.0,15.0,,PA,,James Harris,,,,,PA,US,state,0.0,0.0,110.15,True,More than 25% missing; 
2253,PA,931,22.0,70.0,11.0,36.0,23.0,51.0,Albany,NY,,Leonard Gansevoort,Leonard,Gansevoort ,Albany,Albany County,NY,US,town,22.7,11.36,23.51,True,Rare new_town; Rare town; Rare county; 
2254,PA,933,,,,,21.0,14.0,,PA,,George Campbell,,,,,PA,US,state,0.0,0.0,21.14,True,More than 25% missing; 
2255,PA,945,319.0,17.0,159.0,59.0,292.0,80.0,King George Co Virginia,VA,,William Stuart,William,Stuart,King George,King George County,VA,US,town,319.17,159.59,292.8,True,Rare new_town; Rare town; Rare county; 
2256,PA,961,3.0,33.0,1.0,67.0,3.0,20.0,Southwark,PA,,Silas Engle | Silas Engles,Silas,Engles,Philadelphia,Philadelphia County,PA,US,town,3.33,1.67,3.2,True,Rare town; 
2257,PA,996,,,,,750.0,96.0,,PA,,Thomas Hamilton,,,,,PA,US,state,0.0,0.0,750.96,True,More than 25% missing; 
2258,PA,998,276.0,51.0,138.0,26.0,155.0,32.0,Wilmington Delaware,DE,Merchant,Hezekiah Niles,Hezekiah,Niles,,New Castle County,DE,US,county,276.51,138.26,155.32,True,Rare town; 
2259,PA,1006,,,,,341.0,92.0,,PA,,John Capp,,,,,PA,US,state,0.0,0.0,341.92,True,More than 25% missing; 
2260,PA,1008,,,,,115.0,,,PA,,Henry Huttenstein,,,,,PA,US,state,0.0,0.0,115.0,True,More than 25% missing; 
2261,PA,1022,1302.0,94.0,651.0,47.0,351.0,78.0,Northumberland County Pennsylvania,PA,,James Davidson,James,Davidson,Northumberland County,Northumberland County,PA,US,county,1302.94,651.47,351.78,True,Rare town; 
2262,PA,1027,1360.0,22.0,680.0,11.0,367.0,25.0,Sunbury Pennsylvania,PA,,William McCurdy,William,McCurdy,Sunbury,Northumberland County,PA,US,town,1360.22,680.11,367.25,True,Rare new_town; Rare town; 
2263,PA,1031,,,,,987.0,50.0,,PA,,John Nicholson,,,,,PA,US,state,0.0,0.0,987.5,True,More than 25% missing; 
2264,PA,1032,,,,,111.0,81.0,,PA,,Joseph R Tatem,,,,,PA,US,state,0.0,0.0,111.81,True,More than 25% missing; 
2265,PA,1035,2248.0,54.0,1124.0,22.0,723.0,60.0,Church on Philadelphia,PA,,Trustees of 2nd R Church | Trustees of the Second Presbeterian Church | Trustees of the Second Presbyterian,Trustees of the Second Presbyterian,,Philadelphia,Philadelphia County,PA,US,town,2248.54,1124.22,723.6,True,Rare town; 
2266,PA,1044,76.0,76.0,38.0,39.0,80.0,58.0,James City County Virginia,VA,,Samuel Beall | Samuel Beatt | Smauel Beall,Samuel,Beall,,James City County,VA,US,county,76.76,38.39,80.58,True,Rare town; 
2267,PA,1052,,,,,198.0,23.0,,PA,,Ditta in Trust for Jonnet Thompson,,,,,PA,US,state,0.0,0.0,198.23,True,More than 25% missing; 
2268,PA,1063,48.0,33.0,24.0,17.0,13.0,4.0,Newark,,,Samuel Hay,Samuel,Hay,Newark,Essex County,NJ,US,town,48.33,24.17,13.04,True,Rare new_town; Rare town; 
2269,PA,1065,235.0,1.0,117.0,51.0,139.0,10.0,Monmouth County New Jersey,NJ,Merchant,William Wikoff,William,Wikoff,Monmouth County,Monmouth County,NJ,US,county,235.01,117.51,139.1,True,Rare new_town; Rare town; Rare county; 
2270,PA,1068,172.0,88.0,86.0,44.0,67.0,27.0,Philadelphila,PA,,Andrew Boshart,Andrew,Boshart,Philadelphia,Philadelphia County,PA,US,town,172.88,86.44,67.27,True,Rare town; 
2271,PA,1076,1334.0,70.0,667.0,35.0,729.0,72.0,New Castle County Delaware State,DE,Esquier,Gunning Bedford | Gunning Bedford Esq,Gunning ,Bedford,,New Castle County,DE,US,county,1334.7,667.35,729.72,True,Rare town; 
2272,PA,1082,176.0,58.0,88.0,29.0,201.0,48.0,Somerset County Maryland,MD,,John Gale,John,Gale,Somerset County,Somerset County,MD,US,county,176.58,88.29,201.48,True,Rare town; 
2273,PA,1095,,,,,330.0,,,PA,,Joseph Oldden,,,,,PA,US,state,0.0,0.0,330.0,True,More than 25% missing; 
