row_id,Name,Fn_Fix,Ln_Fix,new_town,county,new_state,country,geo_level,Name_Fix
4649,Philip Hart,Philip,Hart,Charleston,Charleston County,SC,US,town,Philip Hart
4650,Alexander Rose,Alexander,Rose,Charleston,Charleston County,SC,US,town,Alexander Rose
4651,Aaron Loocock,Aaron,Loocock,Charleston,Charleston County,SC,US,town,Aaron Loocock
4652,Joshua Ward,Joshua,Ward,Charleston,Charleston County,SC,US,town,Joshua Ward
4653,Henry Laurens,Henry,Laurens,Charleston,Charleston County,SC,US,town,Henry Laurens
4654,Florian Charles Mey,Florian Charles,Mey,Charleston,Charleston County,SC,US,town,Florian Charles Mey
4655,John Barron,John,Barron,Charleston,Charleston County,SC,US,town,John Barron
4656,Sabina Elliott,Sabina,Elliott,Charleston,Charleston County,SC,US,town,Sabina Elliott
4657,Henry Tucker,Henry,Tucker,,,,BM,country,Henry Tucker
4658,Samuel Jones,Samuel,Jones,Charleston,Charleston County,SC,US,town,Samuel Jones
4659,Ralph Izard,Ralph,Izard,Charleston,Charleston County,SC,US,town,Ralph Izard
4660,Daniel William Coxe,Daniel William,Coxe,Philadelphia,Philadelphia County,PA,US,town,Daniel William Coxe
4661,Mary Rivers,Mary,Rivers,,Charleston County,SC,US,county,Mary Rivers
4662,Edward Darrell,Edward,Darrell,Charleston,Charleston County,SC,US,town,Edward Darrell
4663,Amarinthia Elliott,Amarinthia,Elliott,Charleston,Charleston County,SC,US,town,Amarinthia Elliott
4664,Thomas Bennet,Thomas,Bennet,Charleston,Charleston County,SC,US,town,Thomas Bennet
4665,Joseph Abendanone,Joseph,Abendanone,Charleston,Charleston County,SC,US,town,Joseph Abendanone
4666,Josiah Smith,Josiah,Smith,Charleston,Charleston County,SC,US,town,Josiah Smith
4667,Daniel DeSaussure,Daniel,Desaussure,Charleston,Charleston County,SC,US,town,Daniel Desaussure
4668,Mary Smith,Mary,Smith,Charleston,Charleston County,SC,US,town,Mary Smith
4669,Thomas Corbett,Thomas,Corbett,Charleston,Charleston County,SC,US,town,Thomas Corbett
4670,William Heriot,William,Heriot,Georgetown,Georgetown County,SC,US,town,William Heriot
4671,George Heriot,George,Heriot,Georgetown,Georgetown County,SC,US,town,George Heriot
4672,Mary Tucker,Mary,Tucker,Georgetown,Georgetown County,SC,US,town,Mary Tucker
4673,Daniel Tucker,Daniel,Tucker,Georgetown,Georgetown County,SC,US,town,Daniel Tucker
4674,Isaac Peace,Isaac,Peace,Charleston,Charleston County,SC,US,town,Isaac Peace
4675,William Mason,William,Mason,Charleston,Charleston County,SC,US,town,William Mason
4676,John Couturier,John,Couturier,,,SC,US,state,John Couturier
4677,George Hahnbaum,George,Hahnbaum,,,SC,US,state,George Hahnbaum
4678,George Hahnbaum,George,Hahnbaum,Charleston,Charleston County,SC,US,town,George Hahnbaum
4679,William Jones,William,Jones,Charleston,Charleston County,SC,US,town,William Jones
4680,John Chesnut,John,Chesnut,Camden,Kershaw County,SC,US,town,John Chesnut
4681,Catharine Alexander,Catharine,Alexander,,,SC,US,state,Catharine Alexander
4682,John F Grimke | John Faucheraud Grimke,John F,Grimke,Charleston,Charleston County,SC,US,town,John F Grimke | John Faucheraud Grimke
4683,John F Grimke | John Faucheraud Grimke,John Faucheraud,Grimke,Charleston,Charleston County,SC,US,town,John F Grimke | John Faucheraud Grimke
4684,Kingsmill Davan,Kingsmill,Davan,Philadelphia,Philadelphia County,PA,US,town,Kingsmill Davan
4685,Edward Haskell,Edward,Haskell,Charleston,Charleston County,SC,US,town,Edward Haskell
4686,Joseph Myers,Joseph,Myers,Charleston,Charleston County,SC,US,town,Joseph Myers
4687,Philip Moses,Philip,Moses,Charleston,Charleston County,SC,US,town,Philip Moses
4688,Samuel Miller,Samuel,Miller,Charleston,Charleston County,SC,US,town,Samuel Miller
4689,Daniel Grattan,Daniel,Grattan,Charleston,Charleston County,SC,US,town,Daniel Grattan
4690,Thomas Daughty,Thomas,Daughty,Charleston,Charleston County,SC,US,town,Thomas Daughty
4691,Isaac DaCosta,Isaac,Dacosta,Charleston,Charleston County,SC,US,town,Isaac Dacosta
4692,Daniel Cannon,Daniel,Cannon,Charleston,Charleston County,SC,US,town,Daniel Cannon
4693,John Champneys,John,Champneys,Charleston,Charleston County,SC,US,town,John Champneys
4694,George Smith,George,Smith,Charleston,Charleston County,SC,US,town,George Smith
4695,Benjamin Pepoon,Benjamin,Pepoon,Charleston,Charleston County,SC,US,town,Benjamin Pepoon
4696,Martin Huizinga | Martinus Huizinga,Martin,Huizinga,Philadelphia,Philadelphia County,PA,US,town,Martin Huizinga | Martinus Huizinga
4697,Martin Huizinga | Martinus Huizinga,Martinus,Huizinga,Philadelphia,Philadelphia County,PA,US,town,Martin Huizinga | Martinus Huizinga
4698,Samuel Wilcox,Samuel,Wilcox,,,NY,US,state,Samuel Wilcox
4699,Arthur Harper,Arthur,Harper,Charleston,Charleston County,SC,US,town,Arthur Harper
4700,John Vaughan,John,Vaughan,Philadelphia,Philadelphia County,PA,US,town,John Vaughan
4701,William Johnson,William,Johnson,Charleston,Charleston County,SC,US,town,William Johnson
4702,Henry Collins Flagg,Henry Collins,Flagg,Charleston,Charleston County,SC,US,town,Henry Collins Flagg
4703,Thomas Morris,Thomas,Morris,Charleston,Charleston County,SC,US,town,Thomas Morris
4704,Edward Blake,Edward,Blake,Charleston,Charleston County,SC,US,town,Edward Blake
4705,Edward Tyler,Edward,Tyler,Boston,Suffolk County,MA,US,town,Edward Tyler
4706,Bazile Lanneau,Bazile,Lanneau,Charleston,Charleston County,SC,US,town,Bazile Lanneau
4707,Richard Potter,Richard,Potter,Philadelphia,Philadelphia County,PA,US,town,Richard Potter
4708,Edward Perry,Edward,Perry,,Clarendon County,SC,US,county,Edward Perry
4709,Ebenezer Macnair,Ebenezer,Macnair,,,VA,US,state,Ebenezer Macnair
4710,Samuel Paxton,Samuel,Paxton,Williamsburg,James City County,VA,US,town,Samuel Paxton
4711,Peter S Ryan,Peter S,Ryan,Charleston,Charleston County,SC,US,town,Peter S Ryan
4712,F C H B Poellnitz,F C H B,Poellnitz,,Marion County,SC,US,county,F C H B Poellnitz
4713,William Fripp,William,Fripp,St Helena,Beaufort County,SC,US,town,William Fripp
4714,William Read,William,Read,Charleston,Charleston County,SC,US,town,William Read
4715,Thomas Pinckney,Thomas,Pinckney,Charleston,Charleston County,SC,US,town,Thomas Pinckney
4716,Robert Gilchrist,Robert,Gilchrist,,,NY,US,state,Robert Gilchrist
4717,Cornelius Comegys,Cornelius,Comegys,Philadelphia,Philadelphia County,PA,US,town,Cornelius Comegys
4718,Daniel Smith,Daniel,Smith,Charleston,Charleston County,SC,US,town,Daniel Smith
4719,Samuel Legare,Samuel,Legare,Charleston,Charleston County,SC,US,town,Samuel Legare
4720,Joseph Norse,Joseph,Norse,,,,US,country,Joseph Norse
4721,James Fisher,James,Fisher,Charleston,Charleston County,SC,US,town,James Fisher
4722,John Woddrop,John,Woddrop,Charleston,Charleston County,SC,US,town,John Woddrop
4723,Samuel Beekman,Samuel,Beekman,Charleston,Charleston County,SC,US,town,Samuel Beekman
4724,Francis Ingraham,Francis,Ingraham,,,SC,US,state,Francis Ingraham
4725,William Greenwood,William,Greenwood,Charleston,Charleston County,SC,US,town,William Greenwood
4726,Peter Heisler,Peter,Heisler,Philadelphia,Philadelphia County,PA,US,town,Peter Heisler
4727,Frederick Kohne,Frederick,Kohne,Charleston,Charleston County,SC,US,town,Frederick Kohne
4728,Isaac Motte,Isaac,Motte,Charleston,Charleston County,SC,US,town,Isaac Motte
4729,John Harbach,John,Harbach,Boston,Suffolk County,MA,US,town,John Harbach
4730,John Ward,John,Ward,Charleston,Charleston County,SC,US,town,John Ward
4731,John Parker,John,Parker,Charleston,Charleston County,SC,US,town,John Parker
4732,Susannah Cox,Susannah,Cox,Charleston,Charleston County,SC,US,town,Susannah Cox
4733,Samuel Smith,Samuel,Smith,Charleston,Charleston County,SC,US,town,Samuel Smith
4734,William Somarsall,William,Somarsall,Charleston,Charleston County,SC,US,town,William Somarsall
4735,Benjamin Leacraft,Benjamin,Leacraft,,,NC,US,state,Benjamin Leacraft
4736,Samuel Stirrett,Samuel,Stirrett,,,MD,US,state,Samuel Stirrett
4737,Thomas Shubrick,Thomas,Shubrick,Charleston,Charleston County,SC,US,town,Thomas Shubrick
4738,John Nesbit,John,Nesbit,,,NC,US,state,John Nesbit
4739,Joseph Blyth,Joseph,Blyth,Georgetown,Georgetown County,SC,US,town,Joseph Blyth
4740,John B Petry,John B,Petry,,,,FR,country,John B Petry
4741,John Webb,John,Webb,Charleston,Charleston County,SC,US,town,John Webb
4742,Thomas Turner,Thomas,Turner,Charleston,Charleston County,SC,US,town,Thomas Turner
4743,Frantz Jacob Foltz,Frantz Jacob,Foltz,Charleston,Charleston County,SC,US,town,Frantz Jacob Foltz
4744,Thomas Buckle,Thomas,Buckle,Charleston,Charleston County,SC,US,town,Thomas Buckle
4745,Charles Lining,Charles,Lining,,,SC,US,state,Charles Lining
4746,Elnathan Haskell,Elnathan,Haskell,Charleston,Charleston County,SC,US,town,Elnathan Haskell
4747,Ann Cuttino,Ann,Cuttino,Georgetown,Georgetown County,SC,US,town,Ann Cuttino
4748,George Nelson,George,Nelson,Charleston,Charleston County,SC,US,town,George Nelson
4749,Richard Bohun Baker,Richard Bohun,Baker,,Dorchester County,SC,US,county,Richard Bohun Baker
4750,Joseph Brevard,Joseph,Brevard,Camden,Kershaw County,SC,US,town,Joseph Brevard
4751,Patrick Duncan,Patrick,Duncan,Charleston,Charleston County,SC,US,town,Patrick Duncan
4752,George Fardo,George,Fardo,Charleston,Charleston County,SC,US,town,George Fardo
4753,Martha Savage,Martha,Savage,Charleston,Charleston County,SC,US,town,Martha Savage
4754,Isacc Harleston,Isacc,Harleston,,,,VI,country,Isacc Harleston
4755,Mathew McConnell,Mathew,Mcconnell,Philadelphia,Philadelphia County,PA,US,town,Mathew Mcconnell
4756,James Garvey | Jmaes Garvey,James,Garvey,,Beaufort County,SC,US,county,James Garvey | Jmaes Garvey
4757,James Garvey | Jmaes Garvey,Jmaes,Garvey,,Beaufort County,SC,US,county,James Garvey | Jmaes Garvey
4758,Stephen Lee,Stephen,Lee,Charleston,Charleston County,SC,US,town,Stephen Lee
4759,George Campbell,George,Campbell,Philadelphia,Philadelphia County,PA,US,town,George Campbell
4760,John Cunningham,John,Cunningham,Charleston,Charleston County,SC,US,town,John Cunningham
4761,Daniel Mazyck,Daniel,Mazyck,,,SC,US,state,Daniel Mazyck
4762,Elizabeth Jane Ravenel,Elizabeth Jane,Ravenel,,,SC,US,state,Elizabeth Jane Ravenel
4763,Archibald Harvey,Archibald,Harvey,Charleston,Charleston County,SC,US,town,Archibald Harvey
4764,Horace Johnson,Horace,Johnson,Charleston,Charleston County,SC,US,town,Horace Johnson
4765,Ann Cordes,Ann,Cordes,Johns Island,Charleston County,SC,US,town,Ann Cordes
4766,John Mackenzie,John,Mackenzie,Charleston,Charleston County,SC,US,town,John Mackenzie
4767,John Huger,John,Huger,Charleston,Charleston County,SC,US,town,John Huger
4768,Peter Horry,Peter,Horry,,Georgetown County,SC,US,county,Peter Horry
4769,Francis Maiziere,Francis,Maiziere,Charleston,Charleston County,SC,US,town,Francis Maiziere
4770,Isaac Parker,Isaac,Parker,Charleston,Charleston County,SC,US,town,Isaac Parker
4771,Hary Grant,Hary,Grant,Charleston,Charleston County,SC,US,town,Hary Grant
4772,John Owen,John,Owen,Charleston,Charleston County,SC,US,town,John Owen
4773,John Cook,John,Cook,,Beaufort County,SC,US,county,John Cook
4774,Peter Smith,Peter,Smith,Charleston,Charleston County,SC,US,town,Peter Smith
4775,John Williamson,John,Williamson,Charleston,Charleston County,SC,US,town,John Williamson
4776,Alexander Gillon,Alexander,Gillon,Charleston,Charleston County,SC,US,town,Alexander Gillon
4777,Charles Coteaworth Pinckney,Charles Coteaworth,Pinckney,Charleston,Charleston County,SC,US,town,Charles Coteaworth Pinckney
4778,John Ashley,John,Ashley,,,SC,US,state,John Ashley
4779,Isacc Hazelehurst,Isacc,Hazelehurst,Philadelphia,Philadelphia County,PA,US,town,Isacc Hazelehurst
4780,William Hasell Gibbes,William Hasell,Gibbes,Charleston,Charleston County,SC,US,town,William Hasell Gibbes
4781,Thomas Taylor,Thomas,Taylor,Columbia,Richland County,SC,US,town,Thomas Taylor
4782,Albert Aerny Muller,Albert Aerny,Muller,Charleston,Charleston County,SC,US,town,Albert Aerny Muller
4783,The Heirs of George Guerin,George,Guerin,,,,VI,country,George Guerin
4784,Edward North,Edward,North,Charleston,Charleston County,SC,US,town,Edward North
4785,Robert Smith,Robert,Smith,Charleston,Charleston County,SC,US,town,Robert Smith
4786,Nathaniel Marston,Nathaniel,Marston,Charleston,Charleston County,SC,US,town,Nathaniel Marston
4787,Glen Drayton,Glen,Drayton,,Richland County,SC,US,county,Glen Drayton
4788,Christiana Daubuz,Christiana,Daubuz,,,,GB,country,Christiana Daubuz
4789,Thomas Lea,Thomas,Lea,Philadelphia,Philadelphia County,PA,US,town,Thomas Lea
4790,John Motley,John,Motley,,,NY,US,state,John Motley
4791,Mathew McConnell,Mathew,Mcconnell,Philadelphia,Philadelphia County,PA,US,town,Mathew Mcconnell
4792,James McCall,James,Mccall,Charleston,Charleston County,SC,US,town,James Mccall
4793,Nicholas Low and Horace and S Johnson,Horace,Johnson,,,NY,US,state,Horace Johnson | Nicholas Low | S Johnson
4794,Nicholas Low and Horace and S Johnson,Nicholas,Low,,,NY,US,state,Horace Johnson | Nicholas Low | S Johnson
4795,Nicholas Low and Horace and S Johnson,S,Johnson,,,NY,US,state,Horace Johnson | Nicholas Low | S Johnson
4796,Samuel Allen Otis,Samuel Allen,Otis,Philadelphia,Philadelphia County,PA,US,town,Samuel Allen Otis
4797,Allexander Gillon and Robert Smith,Allexander,Gillon,,,SC,US,state,Allexander Gillon | Robert Smith
4798,Allexander Gillon and Robert Smith,Robert,Smith,,,SC,US,state,Allexander Gillon | Robert Smith
4799,Henry Bailey,Henry,Bailey,Charleston,Charleston County,SC,US,town,Henry Bailey
4800,William Hort,William,Hort,Charleston,Charleston County,SC,US,town,William Hort
4801,Calvin Spencer,Calvin,Spencer,Charleston,Charleston County,SC,US,town,Calvin Spencer
4802,James Moore,James,Moore,,,GA,US,state,James Moore
4803,David Alexander,David,Alexander,Charleston,Charleston County,SC,US,town,David Alexander
4804,Isaac De Sesseline,Isaac,De Sesseline,Georgetown,Georgetown County,SC,US,town,Isaac De Sesseline
4805,Alexander Fowler,Alexander,Fowler,,,NY,US,state,Alexander Fowler
4806,Joseph Birch,Joseph,Birch,,Marion County,SC,US,county,Joseph Birch
4807,John Walker,John,Walker,,,NC,US,state,John Walker
4808,John Huger,John,Huger,,,SC,US,state,John Huger
4809,Benjamin Russell,Benjamin,Russell,Charleston,Charleston County,SC,US,town,Benjamin Russell
4810,Elizabeth Neufville,Elizabeth,Neufville,Charleston,Charleston County,SC,US,town,Elizabeth Neufville
4811,Presstman and Calhoun,William,Presstman,Charleston,Charleston County,SC,US,town,William Presstman
4812,John and Hugh Irvin,Hugh,Irvin,,,SC,US,state,Hugh Irvin | John Irvin
4813,John and Hugh Irvin,John,Irvin,,,SC,US,state,Hugh Irvin | John Irvin
