,6p_Dollar,6p_Cents,6p_def_Dollar,6p_def_Cents,3p_Dollar,3p_Cents,town,state,occupation,Name,county,geo_level,6p_total
3946,83.0,33.0,41.0,66.0,80.0,43.0,Charleston,SC,Mariner,['Jeremiah Dickinson'],Charleston County,town,83.33
3947,1017.0,76.0,508.0,88.0,994.0,13.0,Charleston,SC,Merchant,['Gustavus Colhoun'],Charleston County,town,1017.76
3948,33.0,34.0,16.0,66.0,30.0,65.0,Charleston,SC,Merchant,['Gustavus Colhoun'],Charleston County,town,33.34
3949,386.0,32.0,193.0,16.0,222.0,19.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,386.32
3950,322.0,70.0,161.0,36.0,246.0,69.0,Charleston,SC,Physician,['Tucker Harris'],Charleston County,town,322.7
3951,120.0,40.0,60.0,20.0,88.0,12.0,Charleston,SC,Factor,['Hugh Swinton'],Charleston County,town,120.4
3952,183.0,33.0,91.0,67.0,175.0,60.0,Rhode Island,RI,,['Nicholas Brown'],,state,183.33
3953,83.0,33.0,41.0,67.0,79.0,75.0,Rhode Island,RI,,['Elizabeth Brown'],,state,83.33
3954,216.0,67.0,108.0,33.0,207.0,64.0,James Island,SC,Widow,['Love Stone'],Charleston County,town,216.67
3955,1333.0,34.0,666.0,66.0,480.0,0.0,Charleston,SC,Clerk of the Senate,['Felix Warley'],Charleston County,town,1333.34
3956,1671.0,44.0,835.0,72.0,601.0,64.0,Charleston,SC,Administrator to Joseph Warley,['Felix Warley'],Charleston County,town,1671.44
3957,2531.0,44.0,1265.0,72.0,2034.0,9.0,Charleston,SC,Merchant,['Nathaniel Russell'],Charleston County,town,2531.44
3958,5178.0,54.0,2589.0,27.0,3276.0,31.0,Charleston,SC,Planter,['William Washington'],Charleston County,town,5178.54
3959,702.0,88.0,351.0,44.0,288.0,45.0,Charleston,SC,Merchant,['Williams Thayer'],Charleston County,town,702.88
3960,306.0,10.0,153.0,5.0,33.0,68.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,town,306.1
3961,411.0,90.0,205.0,95.0,52.0,41.0,Charleston,SC,Merchant,['Philip Hart'],Charleston County,town,411.9
3962,608.0,28.0,301.0,64.0,64.0,23.0,Charleston,SC,Merchant,['Alexander Rose'],Charleston County,town,608.28
3963,333.0,8.0,166.0,54.0,359.0,55.0,Charleston,SC,Merchant,['Alexander Rose'],Charleston County,town,333.08
3964,1133.0,33.0,566.0,67.0,1323.0,11.0,Charleston,SC,Merchant,['Aaron Loocock'],Charleston County,town,1133.33
3965,145.0,46.0,72.0,73.0,151.0,64.0,Charleston,SC,Attorney at Law,['Joshua Ward'],Charleston County,town,145.46
3966,446.0,52.0,223.0,26.0,433.0,38.0,Charleston,SC,Planter,['Henry Laurens'],Charleston County,town,446.52
3967,387.0,31.0,193.0,61.0,335.0,3.0,Charleston,SC,Merchant,['Florian Charles Mey'],Charleston County,town,387.31
3968,594.0,33.0,297.0,16.0,569.0,57.0,Charleston,SC,Merchant,['John Barron'],Charleston County,town,594.33
3969,179.0,16.0,89.0,58.0,234.0,,Charleston,SC,Widow,['Sabina Elliott'],Charleston County,town,179.16
3970,640.0,4.0,320.0,2.0,406.0,72.0,Bermuda,BM,,['Henry Tucker'],,other,640.04
3971,91.0,98.0,45.0,99.0,9.0,32.0,Charleston,SC,Shopkeeper,['Samuel Jones'],Charleston County,town,91.98
3972,879.0,96.0,439.0,98.0,1386.0,62.0,Charleston,SC,Planter,['Ralph Izard'],Charleston County,town,879.96
3973,50.0,0.0,25.0,0.0,47.0,83.0,Philadelphia,PA,,['Daniel William Coxe'],Philadelphia County,town,50.0
3974,98.0,59.0,49.0,29.0,98.0,27.0,James Island,SC,Widow,['Mary Rivers'],Charleston County,town,98.59
3975,397.0,20.0,198.0,60.0,335.0,56.0,Charleston,SC,Widow,['Mary Muncreef'],Charleston County,town,397.2
3976,435.0,49.0,217.0,75.0,367.0,23.0,Charleston,SC,Merchant,['Edward Darrell'],Charleston County,town,435.49
3977,364.0,59.0,182.0,29.0,360.0,84.0,Charleston,SC,Spinster,['Amarinthia Elliott'],Charleston County,town,364.59
3978,39.0,90.0,19.0,95.0,13.0,37.0,Charleston,SC,Carpenter,['Thomas Bennet'],Charleston County,town,39.9
3979,329.0,12.0,164.0,56.0,118.0,44.0,Charleston,SC,Merchant,['Joseph Abendanone'],Charleston County,town,329.12
3980,296.0,69.0,148.0,15.0,275.0,37.0,Charleston,SC,Merchant,['Josiah Smith'],Charleston County,town,296.69
3981,634.0,63.0,317.0,32.0,434.0,70.0,Charleston,SC,Merchant,['Daniel DeSaussure'],Charleston County,town,634.63
3982,986.0,25.0,493.0,13.0,2080.0,79.0,Charleston,SC,,['Mary Smith'],Charleston County,town,986.25
3983,610.0,98.0,305.0,49.0,803.0,70.0,Charleston,SC,Merchant,['Thomas Corbett'],Charleston County,town,610.98
3984,200.0,,100.0,,191.0,56.0,Georgetown,SC,Merchant,['William Heriot'],Georgetown County,town,
3985,405.0,62.0,202.0,76.0,404.0,75.0,Georgetown,SC,Merchant,['George Heriot'],Georgetown County,town,405.62
3986,405.0,62.0,202.0,76.0,393.0,75.0,Georgetown,SC,Merchant,['Mary Tucker'],Georgetown County,town,405.62
3987,405.0,62.0,202.0,76.0,404.0,75.0,Georgetown,SC,Executor of Benjamin Tucker,['Daniel Tucker'],Georgetown County,town,405.62
3988,234.0,96.0,117.0,48.0,179.0,14.0,Charleston,SC,Merchant as Executor to Benjamin Garden,['Isaac Peace'],Charleston County,town,234.96
3989,1024.0,91.0,512.0,46.0,276.0,65.0,Charleston,SC,Executor to Richard Mason,['William Mason'],Charleston County,town,1024.91
3990,18.0,60.0,9.0,30.0,31.0,67.0,,SC,as Executor to John Couturier,['John Couturier'],,state,18.6
3991,1415.0,96.0,707.0,98.0,999.0,3.0,Charleston,SC,Merchant,['Gustavus Colhoun'],Charleston County,town,1415.96
3992,1756.0,3.0,878.0,1.0,1329.0,42.0,,SC,as Executor to Henry Lindauer,['George Hahnbaum'],,state,1756.03
3993,352.0,57.0,176.0,28.0,206.0,73.0,Charleston,SC,Physician,['George Hahnbaum'],Charleston County,town,352.57
3994,333.0,33.0,166.0,67.0,233.0,11.0,Charleston,SC,Merchant,['William Jones'],Charleston County,town,333.33
3995,883.0,33.0,441.0,67.0,636.0,,Camden Planter,SC,Planter as Executor Ely Kershaw,['John Chesnut'],Lancaster County,town,883.33
3996,57.0,66.0,28.0,84.0,47.0,56.0,,SC,as Executor James McCord,['Catharine Alexander'],,state,57.66
3997,585.0,49.0,292.0,75.0,365.0,0.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,585.49
3998,141.0,10.0,70.0,55.0,85.0,58.0,Charleston,SC,Gentleman,['John Paul Grimke'],Charleston County,town,141.1
3999,2257.0,18.0,1128.0,59.0,1172.0,87.0,Charleston,SC,One of Judges of the Courts,"['John Faucheraud Grimke', 'John F Grimke']",Charleston County,town,2257.18
4000,73.0,84.0,36.0,92.0,71.0,26.0,Philadelphia,PA,,['Kingsmill Davan'],Philadelphia County,town,73.84
4001,2956.0,26.0,1478.0,14.0,792.0,,Charleston,SC,Merchant,['Josiah Smith'],Charleston County,town,2956.26
4002,333.0,33.0,166.0,67.0,316.0,82.0,Charleston,SC,Gentleman,['Edward Haskell'],Charleston County,town,333.33
4003,70.0,33.0,35.0,16.0,,,Charleston,SC,Merchant,['Joseph Abendanone'],Charleston County,town,70.33
4004,157.0,60.0,78.0,80.0,,,Charleston,SC,Broker,['Joseph Myers'],Charleston County,town,157.6
4005,177.0,3.0,88.0,51.0,,,Charleston,SC,,['Philip Moses'],Charleston County,town,177.03
4006,133.0,47.0,66.0,74.0,,,Charleston,SC,Carpenter,['Samuel Miller'],Charleston County,town,133.47
4007,112.0,68.0,56.0,34.0,,,Charleston,SC,,['Daniel Grattan'],Charleston County,town,112.68
4008,50.0,51.0,25.0,26.0,,,Charleston,SC,Carpenter,['Thomas Daughty'],Charleston County,town,50.51
4009,28.0,32.0,14.0,16.0,,,Charleston,SC,,['Isaac DaCosta'],Charleston County,town,28.32
4010,181.0,22.0,90.0,61.0,,,Charleston,SC,Carpenter,['Daniel Cannon'],Charleston County,town,181.22
4011,12.0,50.0,6.0,26.0,,,Charleston,SC,,['John Champneys'],Charleston County,town,12.5
4012,192.0,65.0,96.0,33.0,,,Charleston,SC,Merchant,['George Smith'],Charleston County,town,192.65
4013,33.0,33.0,16.0,67.0,,,,SC,as Executor to Henry Coram,['John Couturier'],,state,33.33
4014,93.0,75.0,46.0,87.0,,,Charleston,SC,Merchant,['Benjamin Pepoon'],Charleston County,town,93.75
4015,66.0,66.0,33.0,33.0,63.0,24.0,Virginia and Philadelphia,VA,Merchant,"['Martin Huizinga', 'Martinus Huizinga']",,state,66.66
4016,3.0,82.0,1.0,92.0,3.0,74.0,Virginia and Philadelphia,VA,Merchant,"['Martin Huizinga', 'Martinus Huizinga']",,state,3.82
4017,1329.0,48.0,664.0,75.0,652.0,0.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,1329.48
4018,100.0,0.0,50.0,0.0,95.0,85.0,Charleston,SC,Planter,['Henry Laurens'],Charleston County,town,100.0
4019,916.0,60.0,458.0,30.0,896.0,15.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,916.6
4020,222.0,5.0,111.0,3.0,351.0,21.0,New York,NY,Merchant,['Samuel Wilcox'],,state,222.05
4021,66.0,66.0,33.0,34.0,60.0,69.0,Charleston,SC,Merchant,['Arthur Harper'],Charleston County,town,66.66
4022,727.0,8.0,363.0,55.0,260.0,11.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,727.08
4023,222.0,6.0,111.0,3.0,93.0,59.0,Philadelphia,PA,,['John Vaughan'],Philadelphia County,town,222.06
4024,1423.0,48.0,711.0,74.0,365.0,55.0,Charleston,SC,Blacks smith,['William Johnson'],Charleston County,town,1423.48
4025,257.0,37.0,128.0,69.0,36.0,20.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,257.37
4026,533.0,33.0,266.0,67.0,144.0,,Charleston,SC,Physician,['Henry Collins Flagg'],Charleston County,town,533.33
4027,,,,,431.0,12.0,Charleston,SC,Merchant,['Thomas Morris'],Charleston County,town,
4028,2738.0,49.0,1369.0,25.0,1476.0,34.0,Charleston,SC,Factor,['Edward Blake'],Charleston County,town,2738.49
4029,47.0,22.0,23.0,61.0,49.0,77.0,Boston,MA,,['Edward Tyler'],Suffolk County,town,47.22
4030,377.0,49.0,188.0,75.0,384.0,70.0,Charleston,SC,Tanner,['Bazile Lanneau'],Charleston County,town,377.49
4031,2879.0,48.0,1439.0,74.0,2615.0,49.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,2879.48
4032,433.0,33.0,216.0,66.0,389.0,62.0,Philadelphia,PA,,['Richard Potter'],Philadelphia County,town,433.33
4033,80.0,53.0,40.0,27.0,78.0,66.0,St. Paul's,SC,Planter,['Edward Perry'],Clarendon County,town,80.53
4034,1335.0,12.0,667.0,56.0,757.0,44.0,New York,NY,,['Seth Johnson'],,state,1335.12
4035,66.0,66.0,33.0,33.0,62.0,86.0,Virginia,VA,,['Ebenezer Macnair'],,state,66.66
4036,79.0,82.0,39.0,92.0,44.0,89.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,town,79.82
4037,46.0,2.0,23.0,1.0,44.0,89.0,Williamsburgh,VA,Weaver,['Samuel Paxton'],Greenbrier County,town,46.02
4038,30.0,8.0,15.0,4.0,29.0,10.0,Charleston,SC,Shopkeeper,['Peter S Ryan'],Charleston County,town,30.08
4039,4397.0,6.0,2198.0,53.0,1653.0,96.0,Pee Dee,SC,,['F C H B Poellnitz'],Georgetown County,town,4397.06
4040,250.0,89.0,125.0,45.0,221.0,77.0,St Helena,SC,Planter,['William Fripp'],Beaufort County,town,250.89
4041,274.0,28.0,137.0,14.0,324.0,,Philadelphia,PA,,['Archibald McCall'],Philadelphia County,town,274.28
4042,2909.0,1.0,1454.0,51.0,1924.0,27.0,Charleston,SC,Physician,['William Read'],Charleston County,town,2909.01
4043,385.0,38.0,192.0,69.0,333.0,65.0,Charleston,SC,Planter,['Thomas Pinckney'],Charleston County,town,385.38
4044,743.0,77.0,371.0,89.0,274.0,42.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,743.77
4045,88.0,60.0,44.0,30.0,62.0,43.0,New York,NY,Merchant,['Robert Gilchrist'],,state,88.6
4046,337.0,98.0,199.0,81.0,61.0,63.0,Philadelphia,PA,,['Cornelius Comegys'],Philadelphia County,town,337.98
4047,636.0,11.0,318.0,6.0,293.0,36.0,Charleston,SC,,['Daniel Smith'],Charleston County,town,636.11
4048,790.0,22.0,395.0,11.0,784.0,54.0,Charleston,SC,Merchant,['Samuel Legare'],Charleston County,town,790.22
4049,61.0,50.0,30.0,75.0,57.0,16.0,Register of the Treasury,US,,['Joseph Norse'],,other,61.5
4050,4237.0,41.0,2118.0,70.0,3916.0,44.0,Charleston,SC,Merchant,['James Fisher'],Charleston County,town,4237.41
4051,651.0,61.0,325.0,81.0,648.0,5.0,Charleston,SC,Merchant,['John Woddrop'],Charleston County,town,651.61
4052,112.0,33.0,56.0,17.0,75.0,19.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,town,112.33
4053,313.0,42.0,156.0,71.0,38.0,31.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,313.42
4054,1193.0,48.0,596.0,74.0,621.0,54.0,Charleston,SC,Blockmaker,['Samuel Beekman'],Charleston County,town,1193.48
4055,44.0,,22.0,,42.0,88.0,,SC,,['Francis Ingraham'],,state,
4056,1834.0,72.0,917.0,36.0,1781.0,87.0,Charleston,SC,Merchant,['William Greenwood'],Charleston County,town,1834.72
4057,100.0,,50.0,,0.0,0.0,Philadelphia,PA,,['Peter Heisler'],Philadelphia County,town,
4058,274.0,28.0,137.0,15.0,46.0,36.0,Charleston,SC,Merchant,['Frederick Kohne'],Charleston County,town,274.28
4059,53.0,74.0,26.0,87.0,32.0,24.0,Charleston,SC,Comtroller of the Customs,['Isaac Motte'],Charleston County,town,53.74
4060,103.0,84.0,51.0,92.0,98.0,85.0,Boston,MA,,['John Harbach'],Suffolk County,town,103.84
4061,212.0,89.0,106.0,45.0,388.0,7.0,Charleston,SC,Attorney at Law,['John Ward'],Charleston County,town,212.89
4062,408.0,11.0,204.0,6.0,306.0,8.0,New York,NY,,['Ananias Cooper'],,state,408.11
4063,1661.0,55.0,830.0,78.0,838.0,5.0,Charleston,SC,,['Edward Trescot'],Charleston County,town,1661.55
4064,621.0,30.0,310.0,66.0,326.0,96.0,Charleston,SC,Attorney at Law,['John Parker'],Charleston County,town,621.3
4065,66.0,66.0,33.0,34.0,63.0,38.0,Charleston,SC,Widow,['Susannah Cox'],Charleston County,town,66.66
4066,200.0,,100.0,,191.0,56.0,Charleston,SC,Merchant,['Edward Darrell'],Charleston County,town,
4067,405.0,62.0,202.0,76.0,393.0,75.0,Charleston,SC,Merchant,['Samuel Smith'],Charleston County,town,405.62
4068,2070.0,55.0,1035.0,27.0,3874.0,16.0,Charleston,SC,Merchant,['William Somarsall'],Charleston County,town,2070.55
4069,16.0,66.67,8.0,33.33,71.0,2.0,North Carolina,NC,,['Benjamin Leacraft'],,state,16.6667
4070,283.0,33.0,141.0,66.0,261.0,59.0,Maryland,MD,,['Samuel Stirrett'],,state,283.33
4071,406.0,34.0,203.0,17.0,409.0,86.0,Charleston,SC,Merchant,['William Somarsall'],Charleston County,town,406.34
4072,1814.0,67.0,907.0,33.0,837.0,45.0,Charleston,SC,Planter,['Thomas Shubrick'],Charleston County,town,1814.67
4073,78.0,50.0,39.0,25.0,22.0,50.0,North Carolina,NC,,['John Nesbit'],,state,78.5
4074,28.0,16.0,14.0,8.0,27.0,54.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,town,28.16
4075,2198.0,42.0,1099.0,21.0,1437.0,65.0,Georgetown,SC,Physician,['Joseph Blyth'],Georgetown County,town,2198.42
4076,429.0,24.0,214.0,62.0,438.0,57.0,Georgetown,SC,Executor of Benjamin Tucker,['Daniel Tucker'],Georgetown County,town,429.24
4077,267.0,98.0,133.0,99.0,213.0,37.0,Charleston,SC,Merchant,['Samuel Smith'],Charleston County,town,267.98
4078,396.0,20.0,198.0,10.0,360.0,33.0,New York,NY,,['Andrew Craigie'],,state,396.2
4079,2598.0,58.0,1299.0,29.0,2568.0,95.0,,FR,Consul of the French Nation,['John B Petry'],,other,2598.58
4080,1277.0,84.0,638.0,92.0,1258.0,50.0,,FR,Consul of the French Nation,['John B Petry'],,other,1277.84
4081,621.0,16.0,310.0,58.0,1072.0,38.0,,FR,Consul of the French Nation,['John B Petry'],,other,621.16
4082,166.0,72.0,83.0,36.0,169.0,61.0,Charleston,SC,Merchant,['John Webb'],Charleston County,town,166.72
4083,37.0,94.0,18.0,97.0,32.0,25.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,town,37.94
4084,100.0,,50.0,,600.0,62.0,New York,NY,,['Seth Johnson'],,state,
4085,129.0,72.0,64.0,68.0,812.0,45.0,New York,NY,,['Seth Johnson'],,state,129.72
4086,4070.0,75.0,2035.0,37.0,2076.0,6.0,Charleston,SC,Blockmaker,['Samuel Beekman'],Charleston County,town,4070.75
4087,1829.0,68.0,914.0,84.0,1256.0,46.0,Charleston,SC,,['Thomas Turner'],Charleston County,town,1829.68
4088,857.0,52.0,428.0,76.0,272.0,35.0,Charleston,SC,Merchant,['Frantz Jacob Foltz'],Charleston County,town,857.52
4089,191.0,75.0,95.0,87.0,69.0,2.0,Charleston,SC,Merchant,['Thomas Buckle'],Charleston County,town,191.75
4090,1748.0,14.0,874.0,7.0,1869.0,45.0,Charleston,SC,Merchant,['William Somarsall'],Charleston County,town,1748.14
4091,2439.0,2.0,1219.0,51.0,1139.0,71.0,,SC,Trustee for the Cincinnati of South Carolina,['Charles Lining'],,state,2439.02
4092,11.0,66.66666666666667,5.0,83.33333333333333,9.0,3.0,Charleston,SC,,['Elnathan Haskell'],Charleston County,town,11.666666666666666
4093,16.0,66.0,8.0,33.0,15.0,96.0,Georgetown,SC,Widow,['Ann Cuttino'],Georgetown County,town,16.66
4094,234.0,96.0,117.0,48.0,179.0,14.0,Charleston,SC,Merchant,['George Nelson'],Charleston County,town,234.96
4095,1501.0,60.0,750.0,80.0,900.0,95.0,St. George,SC,Planter,['Richard Bohun Baker'],Charleston County,town,1501.6
4096,1066.0,66.66666666666667,533.0,33.333333333333336,684.0,53.0,Camden,SC,Sheriff,['Joseph Brevard'],Lancaster County,town,1066.6666666666667
4097,45.0,46.0,22.0,73.0,31.0,93.0,Charleston,SC,Merchant,['Patrick Duncan'],Charleston County,town,45.46
4098,142.0,68.0,71.0,34.0,130.0,25.0,Charleston,SC,Merchant,['George Fardo'],Charleston County,town,142.68
4099,76.0,70.0,38.0,35.0,75.0,2.0,Charleston,SC,Executrix of William Savage,['Martha Savage'],Charleston County,town,76.7
4100,2300.0,,1150.0,,1173.0,,St. Thomas,VI,Planter,['Isacc Harleston'],,other,
4101,167.0,70.0,83.0,85.0,270.0,11.0,Philadelphia,PA,,['Mathew McConnell'],Philadelphia County,town,167.7
4102,36.0,12.0,18.0,6.0,27.0,9.0,Philadelphia,PA,,['John M Taylor'],Philadelphia County,town,36.12
4103,1449.0,38.0,724.0,69.0,2502.0,25.0,Charleston,SC,Merchant,['John Woddrop'],Charleston County,town,1449.38
4104,16.0,66.66666666666667,8.0,33.333333333333336,15.0,96.0,Charleston,SC,Merchant,['John Webb'],Charleston County,town,16.666666666666668
4105,38.0,29.0,19.0,14.0,38.0,51.0,New River,SC,Planter,"['James Garvey', 'Jmaes Garvey']",Beaufort County,town,38.29
4106,164.0,8.0,82.0,4.0,11.0,25.0,Charleston,SC,Merchant,['Philip Hart'],Charleston County,town,164.08
4107,69.0,2.0,34.0,51.0,67.0,64.0,Charleston,SC,Executor of Jacob Smiser,['Stephen Lee'],Charleston County,town,69.02
4108,16.0,67.0,8.0,34.0,15.0,84.0,Philadelphia,PA,,['George Campbell'],Philadelphia County,town,16.67
4109,602.0,34.0,301.0,17.0,324.0,60.0,Charleston,SC,Merchant,['John Cunningham'],Charleston County,town,602.34
4110,303.0,4.0,151.0,52.0,305.0,37.0,,SC,Administrator to Damaris Elizabeth Ravenel,['Daniel Mazyck'],,state,303.04
4111,242.0,44.0,121.0,22.0,243.0,61.0,,SC,Executrix of Daniel Ravenel,['Elizabeth Jane Ravenel'],,state,242.44
4112,7.0,66.0,3.0,83.0,102.0,60.0,Charleston,SC,Merchant,['Archibald Harvey'],Charleston County,town,7.66
4113,150.0,,75.0,,139.0,72.0,Charleston,SC,Merchant,['Vos and Graves'],Charleston County,town,
4114,2454.0,13.0,1227.0,7.0,662.0,61.0,Charleston,SC,Merchant,['Horace Johnson'],Charleston County,town,2454.13
4115,169.0,72.0,84.0,86.0,173.0,46.0,St Johns,SC,Widow,['Ann Cordes'],Charleston County,town,169.72
4116,827.0,49.0,413.0,74.0,814.0,36.0,Charleston,SC,,['Ebenezer Thayer'],Charleston County,town,827.49
4117,310.0,20.0,155.0,10.0,111.0,66.0,Charleston,SC,Merchant,['John Mackenzie'],Charleston County,town,310.2
4118,138.0,58.0,69.0,29.0,60.0,12.0,New York,NY,Merchant,['Robert Gilchrist'],,state,138.58
4119,99.0,50.0,49.0,75.0,95.0,32.0,Charleston,SC,Planter,['Thomas Shubrick'],Charleston County,town,99.5
4120,1600.0,,800.0,,1533.0,46.0,Charleston,SC,,['John Huger'],Charleston County,town,
4121,66.0,66.66666666666667,33.0,33.333333333333336,61.0,27.0,Winyaw,SC,Planter,['Peter Horry'],Georgetown County,town,66.66666666666667
4122,50.0,,25.0,,39.0,96.0,Charleston,SC,Hair Dresser,['Francis Maiziere'],Charleston County,town,
4123,685.0,77.0,342.0,88.0,810.0,,Charleston,SC,Executor of William Parker,['Isaac Parker'],Charleston County,town,685.77
4124,283.0,33.333333333333336,141.0,66.66666666666667,339.0,30.0,Charleston,SC,Merchant,['Hary Grant'],Charleston County,town,283.3333333333333
4125,112.0,54.0,56.0,27.0,109.0,24.0,Charleston,SC,Vendue Master,['Jacob Cohen'],Charleston County,town,112.54
4126,9.0,8.0,4.0,54.0,8.0,78.0,Philadelphia,PA,,['John M Taylor'],Philadelphia County,town,9.08
4127,239.0,10.0,119.0,55.0,245.0,23.0,Charleston,SC,Executor Philip Hawkins,['John Owen'],Charleston County,town,239.1
4128,26.0,84.0,13.0,42.0,26.0,28.0,Broad River,SC,Planter,['John Cook'],Beaufort County,town,26.84
4129,233.0,33.0,116.0,66.0,221.0,75.0,Charleston,SC,Planter,['Peter Smith'],Charleston County,town,233.33
