source_file,column,original,match,score
Pierce,Last,Rhods,Rhodes,90.9090909090909
Pierce,Last,Ribblett,Riblett,93.33333333333333
Pierce,Last,Riblet,Riblett,92.3076923076923
Pierce,Last,Riblett,Ribblett,93.33333333333333
Pierce,Last,Riblett,Riblet,92.3076923076923
Pierce,Last,Ricard,Ricared,92.3076923076923
Pierce,Last,Ricard,Richard,92.3076923076923
Pierce,Last,Ricard,Rickard,92.3076923076923
Pierce,Last,Ricared,Ricard,92.3076923076923
Pierce,Last,Richard,Ricard,92.3076923076923
Pierce,Last,Richard,Richards,93.33333333333333
Pierce,Last,Richards,Richard,93.33333333333333
Pierce,Last,Richcreek,Richreek,94.11764705882352
Pierce,Last,Richey,Richley,92.3076923076923
Pierce,Last,Richley,Richey,92.3076923076923
Pierce,Last,Richreek,Richcreek,94.11764705882352
Pierce,Last,Rickard,Ricard,92.3076923076923
Pierce,Last,Rickard,Rickards,93.33333333333333
Pierce,Last,Rickards,Rickard,93.33333333333333
Pierce,Last,Ricker,Rickmer,92.3076923076923
Pierce,Last,Rickets,Ricketts,93.33333333333333
Pierce,Last,Ricketts,Rickets,93.33333333333333
Pierce,Last,Rickey,Rickley,92.3076923076923
Pierce,Last,Rickford,Ricksford,94.11764705882352
Pierce,Last,Rickley,Rickey,92.3076923076923
Pierce,Last,Rickmer,Ricker,92.3076923076923
Pierce,Last,Ricksford,Rickford,94.11764705882352
Pierce,Last,Rider,Reider,90.9090909090909
Pierce,Last,Rider,Rinder,90.9090909090909
Pierce,Last,Ridgeway,Ridgway,93.33333333333333
Pierce,Last,Ridgeway,Rigeway,93.33333333333333
Pierce,Last,Ridguway,Ridgway,93.33333333333333
Pierce,Last,Ridgway,Ridgeway,93.33333333333333
Pierce,Last,Ridgway,Ridguway,93.33333333333333
Pierce,Last,Ridley,Ridley;,92.3076923076923
Pierce,Last,Ridley,Riley,90.9090909090909
Pierce,Last,Ridley;,Ridley,92.3076923076923
Pierce,Last,Rieley,Riely,90.9090909090909
Pierce,Last,Rieley,Riley,90.9090909090909
Pierce,Last,Riely,Rieley,90.9090909090909
Pierce,Last,Riely,Risely,90.9090909090909
Pierce,Last,Riely,Rively,90.9090909090909
Pierce,Last,Riffert,Riffet,92.3076923076923
Pierce,Last,Riffet,Riffert,92.3076923076923
Pierce,Last,Rigby,Rigsby,90.9090909090909
Pierce,Last,Rigeway,Ridgeway,93.33333333333333
Pierce,Last,Riggings,Riggins,93.33333333333333
Pierce,Last,Riggins,Riggings,93.33333333333333
Pierce,Last,Rigsby,Rigby,90.9090909090909
Pierce,Last,Riley,Reiley,90.9090909090909
Pierce,Last,Riley,Ridley,90.9090909090909
Pierce,Last,Riley,Rieley,90.9090909090909
Pierce,Last,Riley,Ripley,90.9090909090909
Pierce,Last,Rinder,Rider,90.9090909090909
Pierce,Last,Rinehart,Rinhart,93.33333333333333
Pierce,Last,Rinhart,Rinehart,93.33333333333333
Pierce,Last,Ripley,Riley,90.9090909090909
Pierce,Last,Ripley,Riply,90.9090909090909
Pierce,Last,Ripley,Rippley,92.3076923076923
Pierce,Last,Riply,Ripley,90.9090909090909
Pierce,Last,Ripple,Rippley,92.3076923076923
Pierce,Last,Rippley,Ripley,92.3076923076923
Pierce,Last,Rippley,Ripple,92.3076923076923
Pierce,Last,Risely,Riely,90.9090909090909
Pierce,Last,Risley,Riley,90.9090909090909
Pierce,Last,Rively,Riely,90.9090909090909
Pierce,Last,Roads,Rhoads,90.9090909090909
Pierce,Last,Roark,Roarke,90.9090909090909
Pierce,Last,Roarke,Roark,90.9090909090909
Pierce,Last,Robbins,Robins,92.3076923076923
Pierce,Last,Robbinson,Robinson,94.11764705882352
Pierce,Last,Roberson,Robertson,94.11764705882352
Pierce,Last,Roberson,Robeson,93.33333333333333
Pierce,Last,Robert,Roberts,92.3076923076923
Pierce,Last,Roberts,Robert,92.3076923076923
Pierce,Last,Robertson,Roberson,94.11764705882352
Pierce,Last,Robeson,Roberson,93.33333333333333
Pierce,Last,Robinet,Robinett,93.33333333333333
Pierce,Last,Robinett,Robinet,93.33333333333333
Pierce,Last,Robinett,Robinette,94.11764705882352
Pierce,Last,Robinette,Robinett,94.11764705882352
Pierce,Last,Robins,Robbins,92.3076923076923
Pierce,Last,Robinson,Robbinson,94.11764705882352
Pierce,Last,Robinson,Robison,93.33333333333333
Pierce,Last,Robison,Robinson,93.33333333333333
Pierce,Last,Roche,Rochee,90.9090909090909
Pierce,Last,Rochee,Roche,90.9090909090909
Pierce,Last,Rochell,Rochwell,93.33333333333333
Pierce,Last,Rochwell,Rochell,93.33333333333333
Pierce,Last,Roderfeldt,Roderfelt,94.73684210526316
Pierce,Last,Roderfeldt,Roderfield,90.0
Pierce,Last,Roderfelt,Roderfeldt,94.73684210526316
Pierce,Last,Roderfield,Roderfeldt,90.0
Pierce,Last,Roderique,Rodrique,94.11764705882352
Pierce,Last,Rodgers,Rogers,92.3076923076923
Pierce,Last,Rodiman,Rodman,92.3076923076923
Pierce,Last,Rodman,Rodiman,92.3076923076923
Pierce,Last,Rodman,Roman,90.9090909090909
Pierce,Last,Rodney,Roney,90.9090909090909
Pierce,Last,Rodricque,Rodrique,94.11764705882352
Pierce,Last,Rodrique,Roderique,94.11764705882352
Pierce,Last,Rodrique,Rodricque,94.11764705882352
Pierce,Last,Roger,Rogers,90.9090909090909
Pierce,Last,Rogers,Rodgers,92.3076923076923
Pierce,Last,Rogers,Roger,90.9090909090909
Pierce,Last,Roiley,Riley,90.9090909090909
Pierce,Last,Roland,Rowland,92.3076923076923
Pierce,Last,Rolings,Rollings,93.33333333333333
Pierce,Last,Rolings,Rowlings,93.33333333333333
Pierce,Last,Rolinson,Rollinson,94.11764705882352
Pierce,Last,Rolinson,Rowlinson,94.11764705882352
Pierce,Last,Rollings,Rolings,93.33333333333333
Pierce,Last,Rollings,Rollins,93.33333333333333
Pierce,Last,Rollins,Rollings,93.33333333333333
Pierce,Last,Rollinson,Rolinson,94.11764705882352
Pierce,Last,Rolls,Romlls,90.9090909090909
Pierce,Last,Roman,Rodman,90.9090909090909
Pierce,Last,Romer,Romier,90.9090909090909
Pierce,Last,Romer,Roomer,90.9090909090909
Pierce,Last,Romier,Romer,90.9090909090909
Pierce,Last,Romills,Romlls,92.3076923076923
Pierce,Last,Romlls,Rolls,90.9090909090909
Pierce,Last,Romlls,Romills,92.3076923076923
Pierce,Last,Ronenberger,Renenberger,90.9090909090909
Pierce,Last,Roney,Rodney,90.9090909090909
Pierce,Last,Roney,Ronney,90.9090909090909
Pierce,Last,Roney,Rooney,90.9090909090909
Pierce,Last,Ronne,Ronney,90.9090909090909
Pierce,Last,Ronney,Roney,90.9090909090909
Pierce,Last,Ronney,Ronne,90.9090909090909
Pierce,Last,Ronsell,Rosell,92.3076923076923
Pierce,Last,Roocker,Rooker,92.3076923076923
Pierce,Last,Rooke,Rooker,90.9090909090909
Pierce,Last,Rooker,Roocker,92.3076923076923
Pierce,Last,Rooker,Rooke,90.9090909090909
Pierce,Last,Roomer,Romer,90.9090909090909
Pierce,Last,Rooney,Roney,90.9090909090909
Pierce,Last,Rosburgh,Rousburgh,94.11764705882352
Pierce,Last,Rosecrane,Rosecranse,94.73684210526316
Pierce,Last,Rosecranse,Rosecrane,94.73684210526316
Pierce,Last,Rosell,Ronsell,92.3076923076923
Pierce,Last,Rosell,Roswell,92.3076923076923
Pierce,Last,Rosewell,Roswell,93.33333333333333
Pierce,Last,Rosgrove,Rossgrove,94.11764705882352
Pierce,Last,Rosseter,Rossetter,94.11764705882352
Pierce,Last,Rossetter,Rosseter,94.11764705882352
Pierce,Last,Rossgrove,Rosgrove,94.11764705882352
Pierce,Last,Roswell,Rosell,92.3076923076923
Pierce,Last,Roswell,Rosewell,93.33333333333333
Pierce,Last,Roswell,Rowell,92.3076923076923
Pierce,Last,Round,Rounds,90.9090909090909
Pierce,Last,Round,Roundy,90.9090909090909
Pierce,Last,Rounds,Round,90.9090909090909
Pierce,Last,Roundy,Round,90.9090909090909
Pierce,Last,Rourk,Rourke,90.9090909090909
Pierce,Last,Rourke,Rourk,90.9090909090909
Pierce,Last,Rousbourgh,Rousburgh,94.73684210526316
Pierce,Last,Rousburgh,Rosburgh,94.11764705882352
Pierce,Last,Rousburgh,Rousbourgh,94.73684210526316
Pierce,Last,Roweley,Rowley,92.3076923076923
Pierce,Last,Rowell,Roswell,92.3076923076923
Pierce,Last,Rowland,Roland,92.3076923076923
Pierce,Last,Rowle,Rowles,90.9090909090909
Pierce,Last,Rowle,Rowley,90.9090909090909
Pierce,Last,Rowles,Rowle,90.9090909090909
Pierce,Last,Rowley,Roweley,92.3076923076923
Pierce,Last,Rowley,Rowle,90.9090909090909
Pierce,Last,Rowlindson,Rawlindson,90.0
Pierce,Last,Rowlindson,Rowlinson,94.73684210526316
Pierce,Last,Rowling,Rowlings,93.33333333333333
Pierce,Last,Rowlings,Rolings,93.33333333333333
Pierce,Last,Rowlings,Rowling,93.33333333333333
Pierce,Last,Rowlings,Rowlins,93.33333333333333
Pierce,Last,Rowlins,Rowlings,93.33333333333333
Pierce,Last,Rowlinson,Rolinson,94.11764705882352
Pierce,Last,Rowlinson,Rowlindson,94.73684210526316
Pierce,Last,Royal,Royall,90.9090909090909
Pierce,Last,Royall,Royal,90.9090909090909
Pierce,Last,Royall,Royally,92.3076923076923
Pierce,Last,Royall,Ryall,90.9090909090909
Pierce,Last,Royally,Royall,92.3076923076923
Pierce,Last,Rubble,Ruble,90.9090909090909
Pierce,Last,Rubeny,Reubeny,92.3076923076923
Pierce,Last,Ruble,Rubble,90.9090909090909
Pierce,Last,Ruble,Rumble,90.9090909090909
Pierce,Last,Rucker,Ruker,90.9090909090909
Pierce,Last,Rucket,Ruckett,92.3076923076923
Pierce,Last,Ruckett,Rucket,92.3076923076923
Pierce,Last,Rudle,Rundle,90.9090909090909
Pierce,Last,Ruker,Rucker,90.9090909090909
Pierce,Last,Rumble,Ruble,90.9090909090909
Pierce,Last,Rundle,Rudle,90.9090909090909
Pierce,Last,Rundle,Rundlet,92.3076923076923
Pierce,Last,Rundlet,Rundle,92.3076923076923
Pierce,Last,Rundlet,Rundlett,93.33333333333333
Pierce,Last,Rundlett,Rundlet,93.33333333333333
Pierce,Last,Runells,Runels,92.3076923076923
Pierce,Last,Runells,Runnells,93.33333333333333
Pierce,Last,Runels,Runells,92.3076923076923
Pierce,Last,Runels,Runnels,92.3076923076923
Pierce,Last,Runion,Runnion,92.3076923076923
Pierce,Last,Runnells,Runells,93.33333333333333
Pierce,Last,Runnells,Runnels,93.33333333333333
Pierce,Last,Runnels,Runels,92.3076923076923
Pierce,Last,Runnels,Runnells,93.33333333333333
Pierce,Last,Runnion,Runion,92.3076923076923
Pierce,Last,Rupert,Ruppert,92.3076923076923
Pierce,Last,Ruppert,Rupert,92.3076923076923
Pierce,Last,Russel,Russell,92.3076923076923
Pierce,Last,Russell,Russel,92.3076923076923
Pierce,Last,Russell,Russwell,93.33333333333333
Pierce,Last,Russwell,Russell,93.33333333333333
Pierce,Last,Ryall,Royall,90.9090909090909
Pierce,Last,Ryder,Ryders,90.9090909090909
Pierce,Last,Ryder,Rynder,90.9090909090909
Pierce,Last,Ryders,Ryder,90.9090909090909
Pierce,Last,Ryders,Rynders,92.3076923076923
Pierce,Last,Ryland,Rylands,92.3076923076923
Pierce,Last,Rylands,Ryland,92.3076923076923
Pierce,Last,Ryley,Reyley,90.9090909090909
Pierce,Last,Rynder,Ryder,90.9090909090909
Pierce,Last,Rynder,Rynders,92.3076923076923
Pierce,Last,Rynders,Ryders,92.3076923076923
Pierce,Last,Rynders,Rynder,92.3076923076923
Pierce,Last,Rynolds,Reynolds,93.33333333333333
Pierce,Last,Sabastin,Sabastine,94.11764705882352
Pierce,Last,Sabastine,Sabastin,94.11764705882352
Pierce,Last,Saben,Sabens,90.9090909090909
Pierce,Last,Sabens,Saben,90.9090909090909
Pierce,Last,Sabin,Sabine,90.9090909090909
Pierce,Last,Sabin,Sabins,90.9090909090909
Pierce,Last,Sabine,Sabin,90.9090909090909
Pierce,Last,Sabins,Sabin,90.9090909090909
Pierce,Last,Sadau,Saddau,90.9090909090909
Pierce,Last,Saddau,Sadau,90.9090909090909
Pierce,Last,Saddler,Sadler,92.3076923076923
Pierce,Last,Saddor,Saddore,92.3076923076923
Pierce,Last,Saddore,Saddor,92.3076923076923
Pierce,Last,Sadler,Saddler,92.3076923076923
Pierce,Last,Safford,Shafford,93.33333333333333
Pierce,Last,Safford,Spafford,93.33333333333333
Pierce,Last,Safford,Stafford,93.33333333333333
Pierce,Last,Sager,Sanger,90.9090909090909
Pierce,Last,Sager,Swager,90.9090909090909
Pierce,Last,Sagor,Seagor,90.9090909090909
Pierce,Last,Salady,Sallady,92.3076923076923
Pierce,Last,Sales,Sayles,90.9090909090909
Pierce,Last,Sales,Swales,90.9090909090909
Pierce,Last,Salier,Saliere,92.3076923076923
Pierce,Last,Salier,Sallier,92.3076923076923
Pierce,Last,Saliere,Salier,92.3076923076923
Pierce,Last,Salisbury,Salsbury,94.11764705882352
Pierce,Last,Sallady,Salady,92.3076923076923
Pierce,Last,Salley,Sally,90.9090909090909
Pierce,Last,Salley,Smalley,92.3076923076923
Pierce,Last,Sallier,Salier,92.3076923076923
Pierce,Last,Sally,Salley,90.9090909090909
Pierce,Last,Sally,Smally,90.9090909090909
Pierce,Last,Salsbury,Salisbury,94.11764705882352
Pierce,Last,Saltonstall,Soltonstall,90.9090909090909
Pierce,Last,Sambo,Sambow,90.9090909090909
Pierce,Last,Sambow,Sambo,90.9090909090909
Pierce,Last,Sampson,Samson,92.3076923076923
Pierce,Last,Samson,Sampson,92.3076923076923
Pierce,Last,Sanborn,Sanbourn,93.33333333333333
Pierce,Last,Sanbourn,Sanborn,93.33333333333333
Pierce,Last,Sanbourn,Sanburn,93.33333333333333
Pierce,Last,Sanburn,Sanbourn,93.33333333333333
Pierce,Last,Sanburn,Sanburne,93.33333333333333
Pierce,Last,Sanburn,Sandburn,93.33333333333333
Pierce,Last,Sanburne,Sanburn,93.33333333333333
Pierce,Last,Sandburn,Sanburn,93.33333333333333
Pierce,Last,Sander,Sanders,92.3076923076923
Pierce,Last,Sanderlin,Sanderling,94.73684210526316
Pierce,Last,Sanderling,Sanderlin,94.73684210526316
Pierce,Last,Sanders,Sander,92.3076923076923
Pierce,Last,Sanders,Saunders,93.33333333333333
Pierce,Last,Sanderson,Saunderson,94.73684210526316
Pierce,Last,Sandford,Sanford,93.33333333333333
Pierce,Last,Sandford,Standford,94.11764705882352
Pierce,Last,Sanford,Sandford,93.33333333333333
Pierce,Last,Sanford,Santford,93.33333333333333
Pierce,Last,Sanford,Stanford,93.33333333333333
Pierce,Last,Sanger,Sager,90.9090909090909
Pierce,Last,Santford,Sanford,93.33333333333333
Pierce,Last,Sargeant,Sargeants,94.11764705882352
Pierce,Last,Sargeant,Sargent,93.33333333333333
Pierce,Last,Sargeants,Sargeant,94.11764705882352
Pierce,Last,Sargeants,Sargents,94.11764705882352
Pierce,Last,Sargent,Sargeant,93.33333333333333
Pierce,Last,Sargent,Sargents,93.33333333333333
Pierce,Last,Sargent,Seargent,93.33333333333333
Pierce,Last,Sargents,Sargeants,94.11764705882352
Pierce,Last,Sargents,Sargent,93.33333333333333
Pierce,Last,Saterlee,Satterlee,94.11764705882352
Pierce,Last,Satterlee,Saterlee,94.11764705882352
Pierce,Last,Saunders,Sanders,93.33333333333333
Pierce,Last,Saunderson,Sanderson,94.73684210526316
Pierce,Last,Savory,Savoy,90.9090909090909
Pierce,Last,Savoy,Savory,90.9090909090909
Pierce,Last,Saward,Sayward,92.3076923076923
Pierce,Last,Sawen,Sawens,90.9090909090909
Pierce,Last,Sawens,Sawen,90.9090909090909
Pierce,Last,Sawers,Sawyers,92.3076923076923
Pierce,Last,Sawyer,Sawyers,92.3076923076923
Pierce,Last,Sawyers,Sawers,92.3076923076923
Pierce,Last,Sawyers,Sawyer,92.3076923076923
Pierce,Last,Sawyers,Sayers,92.3076923076923
Pierce,Last,Sayers,Sawyers,92.3076923076923
Pierce,Last,Sayers,Seayers,92.3076923076923
Pierce,Last,Sayles,Sales,90.9090909090909
Pierce,Last,Sayles,Sayls,90.9090909090909
Pierce,Last,Sayls,Sayles,90.9090909090909
Pierce,Last,Sayward,Saward,92.3076923076923
Pierce,Last,Scamehorn,Scamerhorn,94.73684210526316
Pierce,Last,Scamehorn,Scarmerhorn,90.0
Pierce,Last,Scamerhorn,Scamehorn,94.73684210526316
Pierce,Last,Scamerhorn,Scarmerhorn,95.23809523809523
Pierce,Last,Scammel,Scammell,93.33333333333333
Pierce,Last,Scammell,Scammel,93.33333333333333
Pierce,Last,Scantlin,Scantling,94.11764705882352
Pierce,Last,Scantling,Scantlin,94.11764705882352
Pierce,Last,Scarborough,Scarbrough,95.23809523809523
Pierce,Last,Scarborough,Scorborough,90.9090909090909
Pierce,Last,Scarbrough,Scarborough,95.23809523809523
Pierce,Last,Scarmerhorn,Scamehorn,90.0
Pierce,Last,Scarmerhorn,Scamerhorn,95.23809523809523
Pierce,Last,Schell,Shell,90.9090909090909
Pierce,Last,Schellinix,Schellinx,94.73684210526316
Pierce,Last,Schellinx,Schellinix,94.73684210526316
Pierce,Last,Schimer,Schrimer,93.33333333333333
Pierce,Last,Schoonmaker,Shoomaker,90.0
Pierce,Last,Schott,Scott,90.9090909090909
Pierce,Last,Schott,Shott,90.9090909090909
Pierce,Last,Schovel,Schovell,93.33333333333333
Pierce,Last,Schovel,Scovel,92.3076923076923
Pierce,Last,Schovel,Shovel,92.3076923076923
Pierce,Last,Schovell,Schovel,93.33333333333333
Pierce,Last,Schovell,Scovell,93.33333333333333
Pierce,Last,Schovell,Shovell,93.33333333333333
Pierce,Last,Schriber,Scriber,93.33333333333333
Pierce,Last,Schrider,Scrider,93.33333333333333
Pierce,Last,Schrider,Shrider,93.33333333333333
Pierce,Last,Schrimer,Schimer,93.33333333333333
Pierce,Last,Schriver,Scriver,93.33333333333333
Pierce,Last,Schriver,Shriver,93.33333333333333
Pierce,Last,Sciver,Scriver,92.3076923076923
Pierce,Last,Sciver,Siver,90.9090909090909
Pierce,Last,Scoffield,Scofield,94.11764705882352
Pierce,Last,Scofield,Scoffield,94.11764705882352
Pierce,Last,Scolley,Scolly,92.3076923076923
Pierce,Last,Scolley,Solley,92.3076923076923
Pierce,Last,Scolly,Scolley,92.3076923076923
Pierce,Last,Scorborough,Scarborough,90.9090909090909
Pierce,Last,Scott,Schott,90.9090909090909
Pierce,Last,Scovel,Schovel,92.3076923076923
Pierce,Last,Scovel,Scovell,92.3076923076923
Pierce,Last,Scovell,Schovell,93.33333333333333
Pierce,Last,Scovell,Scovel,92.3076923076923
Pierce,Last,Scovil,Scovile,92.3076923076923
Pierce,Last,Scovil,Scovill,92.3076923076923
Pierce,Last,Scovile,Scovil,92.3076923076923
Pierce,Last,Scovill,Scovil,92.3076923076923
Pierce,Last,Scriber,Schriber,93.33333333333333
Pierce,Last,Scriber,Scribner,93.33333333333333
Pierce,Last,Scribner,Scriber,93.33333333333333
Pierce,Last,Scrider,Schrider,93.33333333333333
Pierce,Last,Scriver,Schriver,93.33333333333333
Pierce,Last,Scriver,Sciver,92.3076923076923
Pierce,Last,Seagar,Segar,90.9090909090909
Pierce,Last,Seagor,Sagor,90.9090909090909
Pierce,Last,Seagraves,Seagreaves,94.73684210526316
Pierce,Last,Seagraves,Segraves,94.11764705882352
Pierce,Last,Seagreaves,Seagraves,94.73684210526316
Pierce,Last,Sealey,Sealy,90.9090909090909
Pierce,Last,Sealey,Seley,90.9090909090909
Pierce,Last,Sealy,Sealey,90.9090909090909
Pierce,Last,Sealy,Searly,90.9090909090909
Pierce,Last,Seargent,Sargent,93.33333333333333
Pierce,Last,Seargent,Sergent,93.33333333333333
Pierce,Last,Searle,Searles,92.3076923076923
Pierce,Last,Searles,Searle,92.3076923076923
Pierce,Last,Searles,Searls,92.3076923076923
Pierce,Last,Searles,Seearles,93.33333333333333
Pierce,Last,Searls,Searles,92.3076923076923
Pierce,Last,Searls,Sears,90.9090909090909
Pierce,Last,Searly,Sealy,90.9090909090909
Pierce,Last,Sears,Searls,90.9090909090909
Pierce,Last,Sears,Segars,90.9090909090909
Pierce,Last,Sears,Spears,90.9090909090909
Pierce,Last,Sears,Swears,90.9090909090909
Pierce,Last,Seaver,Seavers,92.3076923076923
Pierce,Last,Seaver,Sever,90.9090909090909
Pierce,Last,Seavers,Seaver,92.3076923076923
Pierce,Last,Seavers,Severs,92.3076923076923
Pierce,Last,Seavolt,Sevolt,92.3076923076923
Pierce,Last,Seayers,Sayers,92.3076923076923
Pierce,Last,Seayers,Seyers,92.3076923076923
Pierce,Last,Seearles,Searles,93.33333333333333
Pierce,Last,Seeger,Seger,90.9090909090909
Pierce,Last,Seele,Seeley,90.9090909090909
Pierce,Last,Seele,Seelye,90.9090909090909
Pierce,Last,Seele,Steele,90.9090909090909
Pierce,Last,Seeley,Seele,90.9090909090909
Pierce,Last,Seeley,Seely,90.9090909090909
Pierce,Last,Seeley,Seley,90.9090909090909
Pierce,Last,Seeley,Sheeley,92.3076923076923
Pierce,Last,Seely,Seeley,90.9090909090909
Pierce,Last,Seely,Seelye,90.9090909090909
Pierce,Last,Seely,Sheely,90.9090909090909
Pierce,Last,Seelye,Seele,90.9090909090909
Pierce,Last,Seelye,Seely,90.9090909090909
Pierce,Last,Seers,Severs,90.9090909090909
Pierce,Last,Seers,Seyers,90.9090909090909
Pierce,Last,Seers,Speers,90.9090909090909
Pierce,Last,Seers,Sweers,90.9090909090909
Pierce,Last,Segar,Seagar,90.9090909090909
Pierce,Last,Segar,Segars,90.9090909090909
Pierce,Last,Segars,Sears,90.9090909090909
Pierce,Last,Segars,Segar,90.9090909090909
Pierce,Last,Seger,Seeger,90.9090909090909
Pierce,Last,Seger,Segler,90.9090909090909
Pierce,Last,Seger,Steger,90.9090909090909
Pierce,Last,Segler,Seger,90.9090909090909
Pierce,Last,Segraves,Seagraves,94.11764705882352
Pierce,Last,Sehell,Shell,90.9090909090909
Pierce,Last,Seirs,Speirs,90.9090909090909
Pierce,Last,Sejeson,Serjeson,93.33333333333333
Pierce,Last,Selden,Seleden,92.3076923076923
Pierce,Last,Selden,Shelden,92.3076923076923
Pierce,Last,Seldon,Sheldon,92.3076923076923
Pierce,Last,Seleden,Selden,92.3076923076923
Pierce,Last,Seley,Sealey,90.9090909090909
Pierce,Last,Seley,Seeley,90.9090909090909
Pierce,Last,Seller,Sellers,92.3076923076923
Pierce,Last,Seller,Sheller,92.3076923076923
Pierce,Last,Sellers,Seller,92.3076923076923
Pierce,Last,Sellman,Shellman,93.33333333333333
Pierce,Last,Sennet,Sennett,92.3076923076923
Pierce,Last,Sennett,Sennet,92.3076923076923
Pierce,Last,Senter,Sentier,92.3076923076923
Pierce,Last,Sentier,Senter,92.3076923076923
Pierce,Last,Sergeant,Sergeants,94.11764705882352
Pierce,Last,Sergeant,Sergent,93.33333333333333
Pierce,Last,Sergeants,Sergeant,94.11764705882352
Pierce,Last,Sergeants,Sergents,94.11764705882352
Pierce,Last,Sergent,Seargent,93.33333333333333
Pierce,Last,Sergent,Sergeant,93.33333333333333
Pierce,Last,Sergent,Sergents,93.33333333333333
Pierce,Last,Sergents,Sergeants,94.11764705882352
Pierce,Last,Sergents,Sergent,93.33333333333333
Pierce,Last,Serjeant,Serjeants,94.11764705882352
Pierce,Last,Serjeants,Serjeant,94.11764705882352
Pierce,Last,Serjeson,Sejeson,93.33333333333333
Pierce,Last,Serous,Serouse,92.3076923076923
Pierce,Last,Serouse,Serous,92.3076923076923
Pierce,Last,Setter,Settler,92.3076923076923
Pierce,Last,Setter,Shetter,92.3076923076923
Pierce,Last,Settler,Setter,92.3076923076923
Pierce,Last,Settwell,Setwell,93.33333333333333
Pierce,Last,Setwell,Settwell,93.33333333333333
Pierce,Last,Setwell,Sewell,92.3076923076923
Pierce,Last,Sever,Seaver,90.9090909090909
Pierce,Last,Sever,Severs,90.9090909090909
Pierce,Last,Sever,Severy,90.9090909090909
Pierce,Last,Severs,Seavers,92.3076923076923
Pierce,Last,Severs,Seers,90.9090909090909
Pierce,Last,Severs,Sever,90.9090909090909
Pierce,Last,Severy,Sever,90.9090909090909
Pierce,Last,Severy,Sevey,90.9090909090909
Pierce,Last,Sevey,Severy,90.9090909090909
Pierce,Last,Sevey,Spevey,90.9090909090909
Pierce,Last,Sevolt,Seavolt,92.3076923076923
Pierce,Last,Seward,Steward,92.3076923076923
Pierce,Last,Sewell,Setwell,92.3076923076923
Pierce,Last,Sewell,Spewell,92.3076923076923
Pierce,Last,Seyers,Seayers,92.3076923076923
Pierce,Last,Seyers,Seers,90.9090909090909
Pierce,Last,Seymor,Seymore,92.3076923076923
Pierce,Last,Seymor,Seymour,92.3076923076923
Pierce,Last,Seymore,Seymor,92.3076923076923
Pierce,Last,Seymour,Seymor,92.3076923076923
Pierce,Last,Shaddock,Shaddocks,94.11764705882352
Pierce,Last,Shaddock,Shadock,93.33333333333333
Pierce,Last,Shaddocks,Shaddock,94.11764705882352
Pierce,Last,Shadock,Shaddock,93.33333333333333
Pierce,Last,Shafer,Shaffer,92.3076923076923
Pierce,Last,Shafer,Shafter,92.3076923076923
Pierce,Last,Shaffer,Shafer,92.3076923076923
Pierce,Last,Shaffer,Shaffier,93.33333333333333
Pierce,Last,Shaffer,Shaffner,93.33333333333333
Pierce,Last,Shaffier,Shaffer,93.33333333333333
Pierce,Last,Shaffner,Shaffer,93.33333333333333
Pierce,Last,Shafford,Safford,93.33333333333333
Pierce,Last,Shafter,Shafer,92.3076923076923
Pierce,Last,Shaha,Shahan,90.9090909090909
Pierce,Last,Shaha,Shahay,90.9090909090909
Pierce,Last,Shahan,Shaha,90.9090909090909
Pierce,Last,Shahan,Shahane,92.3076923076923
Pierce,Last,Shahan,Shahany,92.3076923076923
Pierce,Last,Shahane,Shahan,92.3076923076923
Pierce,Last,Shahany,Shahan,92.3076923076923
Pierce,Last,Shahany,Shahay,92.3076923076923
Pierce,Last,Shahay,Shaha,90.9090909090909
Pierce,Last,Shahay,Shahany,92.3076923076923
Pierce,Last,Shahay,Sheahay,92.3076923076923
Pierce,Last,Shand,Shandy,90.9090909090909
Pierce,Last,Shandley,Shanley,93.33333333333333
Pierce,Last,Shandy,Shand,90.9090909090909
Pierce,Last,Shane,Shaner,90.9090909090909
Pierce,Last,Shaner,Shane,90.9090909090909
Pierce,Last,Shank,Shanks,90.9090909090909
Pierce,Last,Shanks,Shank,90.9090909090909
Pierce,Last,Shanley,Shandley,93.33333333333333
Pierce,Last,Shaper,Sharper,92.3076923076923
Pierce,Last,Sharp,Sharpe,90.9090909090909
Pierce,Last,Sharp,Sharps,90.9090909090909
Pierce,Last,Sharpe,Sharp,90.9090909090909
Pierce,Last,Sharpe,Sharper,92.3076923076923
Pierce,Last,Sharper,Shaper,92.3076923076923
Pierce,Last,Sharper,Sharpe,92.3076923076923
Pierce,Last,Sharps,Sharp,90.9090909090909
Pierce,Last,Shatler,Shattler,93.33333333333333
Pierce,Last,Shattler,Shatler,93.33333333333333
Pierce,Last,Shaver,Shavers,92.3076923076923
Pierce,Last,Shavers,Shaver,92.3076923076923
Pierce,Last,Sheahay,Shahay,92.3076923076923
Pierce,Last,Shealock,Shelock,93.33333333333333
Pierce,Last,Sheapherd,Shepherd,94.11764705882352
Pierce,Last,Shearer,Sherer,92.3076923076923
Pierce,Last,Shearman,Sherman,93.33333333333333
Pierce,Last,Sheeley,Seeley,92.3076923076923
Pierce,Last,Sheeley,Sheely,92.3076923076923
Pierce,Last,Sheely,Seely,90.9090909090909
Pierce,Last,Sheely,Sheeley,92.3076923076923
