,Index,Original Name,Search Name,Name #,Match Status,Match Reason,Location,Family Size,Slavecount,url,town,county,state,geo_level
772,869,['Moses Tyler'],"[""['Moses Tyler']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Moses_Tyler&name_x=ps_ps&residence=_preston+city-new+london-connecticut-usa_3394&residence_x=1-0_1-1,Preston,New London County,CT,town
773,872,['Jared Lane'],['Jared Lane'],1,Match,Full Match,"Litchfield, Litchfield, Connecticut",4,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jared_Lane&name_x=1_1&residence=_new+milford-litchfield-connecticut-usa_3273&residence_x=1-0_1-1,New Milford,Litchfield County,CT,town
774,873,['John Dodd and John Porter'],['John Porter'],1,No Match,Too Many Potential Matches Found 7,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Porter&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
775,873,['John Dodd and John Porter'],['John Dodd'],1,No Match,Too Many Potential Matches Found 2,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Dodd&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
776,876,['James Thompson'],"[""['James Thompson']""]",1,Match,Only Location Found, Litchfield,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=James_Thompson&name_x=1_1&residence=_goshen-litchfield-connecticut-usa_3265&residence_x=1-0_1-1,Goshen,Litchfield County,CT,town
777,877,['Matthew Watson'],"[""['Matthew Watson']""]",1,Match,Only Location Found, Bristol,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Matthew_Watson&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
778,878,['Matthew Griswold'],"[""['Matthew Griswold']""]",1,Match,Only Location Found, Connecticut,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Matthew_Griswold&name_x=s_s&residence=_lyme-new+london-connecticut-usa_3377&residence_x=1-0_1-1,Lyme,New London County,CT,town
779,880,"['Simon Willard', 'Simeon Willard']",['Simon Willard'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Simon_Willard&name_x=ps_ps&residence=_roxbury-litchfield-connecticut-usa_3285&residence_x=1-0_1-1,Roxbury,Litchfield County,CT,town
780,880,"['Simon Willard', 'Simeon Willard']",['Simeon Willard'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Simeon_Willard&name_x=ps_ps&residence=_roxbury-litchfield-connecticut-usa_3285&residence_x=1-0_1-1,Roxbury,Litchfield County,CT,town
781,881,['Amaziah Chappel'],"[""['Amaziah Chappel']""]",1,Match,Only Location Found, Connecticut,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Amaziah_Chappel&name_x=ps_ps&residence=_lebanon-new+london-connecticut-usa_3374&residence_x=1-0_1-1,Lebanon,New London County,CT,town
782,882,['David Drake'],['David Drake'],1,Match,Full Match,"East Windsor, Hartford, Connecticut",2,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=David_Drake&name_x=1_1&residence=_east windsor-hartford-connecticut-usa_669&residence_x=1-0_1-0,East Windsor,Hartford County,CT,town
783,883,['Roswell Stearns'],"[""['Roswell Stearns']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Roswell_Stearns&name_x=ps_ps&residence=_lebanon-new+london-connecticut-usa_3374&residence_x=1-0_1-1,Lebanon,New London County,CT,town
784,885,['Joseph Burr'],['Joseph Burr'],1,Match,Full Match,"Hartford, Hartford, Connecticut",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Joseph_Burr&name_x=1_1&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-0,Hartford,Hartford County,CT,town
785,886,['Timothy Burr'],['Timothy Burr'],1,Match,Full Match,"Hartford, Hartford, Connecticut",4,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Timothy_Burr&name_x=1_1&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-0,Hartford,Hartford County,CT,town
786,890,['Thaddeus Hoyt'],"[""['Thaddeus Hoyt']""]",1,Match,Only Location Found, Fairfield,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thaddeus_Hoyt&name_x=1_1&residence=_stamford-fairfield-connecticut-usa_83&residence_x=1-0_1-0,Stamford,Fairfield County,CT,town
787,893,['Amasa Keyes'],['Amasa Keyes'],1,Match,Full Match,"Hartford, Hartford, Connecticut",15,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Amasa_Keyes&name_x=1_1&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-0,Hartford,Hartford County,CT,town
788,895,"['Jeremiah Wordsworth', 'Jeremiah Wadsworth']",['Jeremiah Wadsworth'],1,Match,Full Match,"Hartford, Hartford, Connecticut",18,4,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jeremiah_Wordsworth&name_x=ps_ps&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-0,Hartford,Hartford County,CT,town
789,895,"['Jeremiah Wordsworth', 'Jeremiah Wadsworth']",['Jeremiah Wadsworth'],1,Match,Full Match,"Hartford, Hartford, Connecticut",18,4,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jeremiah_Wadsworth&name_x=1_1&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-0,Hartford,Hartford County,CT,town
790,898,"['Ariel Laurence', 'Ariel Lawrence', 'Ariel Laurance']",['Ariel Lawrence'],1,Match,Only Location Found, Litchfield,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ariel_Lawrence&name_x=s_s&residence=_norfolk-litchfield-connecticut-usa_3276&residence_x=1-0_1-1,Norfolk,Litchfield County,CT,town
791,898,"['Ariel Laurence', 'Ariel Lawrence', 'Ariel Laurance']",['Ariel Laurance'],1,Match,Only Location Found, Litchfield,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ariel_Laurance&name_x=s_s&residence=_norfolk-litchfield-connecticut-usa_3276&residence_x=1-0_1-1,Norfolk,Litchfield County,CT,town
792,898,"['Ariel Laurence', 'Ariel Lawrence', 'Ariel Laurance']",['Ariel Laurence'],1,Match,Only Location Found, Litchfield,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ariel_Laurence&name_x=s_s&residence=_norfolk-litchfield-connecticut-usa_3276&residence_x=1-0_1-1,Norfolk,Litchfield County,CT,town
793,899,['Barnabas Deane and Co'],"[""['Barnabas Deane']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Barnabas_Deane&name_x=ps_ps&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-1,Hartford,Hartford County,CT,town
794,901,['Nathaniel Wylly'],"[""['Nathaniel Wylly']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Nathaniel_Wylly&name_x=ps_ps&residence=_lyme-new+london-connecticut-usa_3377&residence_x=1-0_1-1,Lyme,New London County,CT,town
795,902,"['Zachariah Huntington', 'John Humphrey']",['Zachariah Huntington'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Zachariah_Huntington&name_x=ps_ps&residence=_derby-new+haven-connecticut-usa_3332&residence_x=1-0_1-1,Derby,New Haven County,CT,town
796,902,"['Zachariah Huntington', 'John Humphrey']",['John Humphreys'],1,Match,Full Match,"Derby, New Haven, Connecticut",11,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Humphrey&name_x=s_s&residence=_derby-new+haven-connecticut-usa_3332&residence_x=1-0_1-0,Derby,New Haven County,CT,town
797,903,['Samuel Bowerman'],"[""['Samuel Bowerman']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Samuel_Bowerman&name_x=ps_ps&residence=_connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
798,906,['David H Jewett'],['David II Jewet'],1,Match,Full Match,"New London, Connecticut",10,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=David+H_Jewett&name_x=s_s&residence=_montville-new+london-connecticut-usa_3378&residence_x=1-0_1-1,Montville,New London County,CT,town
799,907,['Joseph Root'],"[""['Joseph Root']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Joseph_Root&name_x=ps_ps&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-1,Hartford,Hartford County,CT,town
800,908,['Daniel Jones'],['Daniel Jones'],1,Match,Full Match,"Hartford, Hartford, Connecticut", ,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Daniel_Jones&name_x=1_1&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-0,Hartford,Hartford County,CT,town
801,909,"['Hannah Cooke', 'Hannah Cooke Adminastrator and Co']",['Hannah Cooke'],1,Match,Full Match,"Wallingford, New Haven, Connecticut",1,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Hannah_Cooke&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
802,910,['Amasa Loomis'],['Amasa Lomis'],1,Match,Full Match,"Bolton, Tolland, Connecticut",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Amasa_Loomis&name_x=ps_ps&residence=_bolton-tolland-connecticut-usa_3409&residence_x=1-0_1-0,Bolton,Tolland County,CT,town
803,911,['Nehemiah Waterman'],"[""['Nehemiah Waterman']""]",1,Match,Only Location Found, Connecticut,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Nehemiah_Waterman&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
804,912,['Fairfield 1st Society School'],"[""['Fairfield 1St Society School']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Fairfield+1St+Society_School&name_x=ps_ps&residence=_fairfield-fairfield-connecticut-usa_63&residence_x=1-0_1-1,Fairfield,Fairfield County,CT,town
805,914,"['Caleb Throwbridge', 'Caleb Trowbridge']",['Caleb Trowbridge'],1,Match,Full Match,"New Haven, New Haven, Connecticut",10,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Caleb_Trowbridge&name_x=1_1&residence=_new haven-new+haven-connecticut-usa_3342&residence_x=1-0_1-0,New Haven,New Haven County,CT,town
806,914,"['Caleb Throwbridge', 'Caleb Trowbridge']",['Caleb Trowbridge'],1,Match,Full Match,"New Haven, New Haven, Connecticut",10,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Caleb_Throwbridge&name_x=ps_ps&residence=_new+haven-new+haven-connecticut-usa_3342&residence_x=1-0_1-0,New Haven,New Haven County,CT,town
807,916,['Jacob B Gurley'],"[""['Jacob B Gurley']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jacob+B_Gurley&name_x=ps_ps&residence=_mansfield+city-tolland-connecticut-usa_3416&residence_x=1-0_1-1,Mansfield,Tolland County,CT,town
808,917,['Abner Andruss'],"[""['Abner andruss']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abner_andruss&name_x=ps_ps&residence=_wallingford-new+haven-connecticut-usa_3352&residence_x=1-0_1-1,Wallingford,New Haven County,CT,town
809,918,['Philip Turner'],['Phillup Turner'],1,Match,Full Match,"New London, Connecticut",9,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Philip_Turner&name_x=1_1&residence=_norwich-new+london-connecticut-usa_3387&residence_x=1-0_1-1,Norwich,New London County,CT,town
810,920,['Sarah Smith'],"[""['Sarah Smith']""]",1,Match,Only Location Found, Connecticut,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Sarah_Smith&name_x=1_1&residence=_norwich-new+london-connecticut-usa_3387&residence_x=1-0_1-1,Norwich,New London County,CT,town
811,921,['State of Connecticut'],"[""['State Of Connecticut']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=State+Of_Connecticut&name_x=ps_ps&residence=_connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
812,924,['Stephen R Bradley'],['R.  Stephen Bradley'],1,Match,Full Match,"Westminster, Windham, Vermont",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Stephen+R_Bradley&name_x=1_1&residence=_Vermont-usa_48&residence_x=1-0_1-0,,,VT,state
813,926,['Amasa and Elnathan Keyes'],['Elnathan Keyes'],1,Match,Full Match,"Farmington, Hartford, Connecticut",5,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Elnathan_Keyes&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
814,926,['Amasa and Elnathan Keyes'],['Amasa Keyes'],1,Match,Full Match,"Hartford, Hartford, Connecticut",15,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Amasa_Keyes&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
815,927,['Zachariah Huntington'],['Zachariah Huntington'],1,Match,Full Match,"New London, Connecticut",10,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Zachariah_Huntington&name_x=1_1&residence=_norwich-new+london-connecticut-usa_3387&residence_x=1-0_1-1,Norwich,New London County,CT,town
816,929,"['John Humpheys', 'John Humphrey']",['John Humpheys'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Humpheys&name_x=ps_ps&residence=_derby-new+haven-connecticut-usa_3332&residence_x=1-0_1-1,Derby,New Haven County,CT,town
817,929,"['John Humpheys', 'John Humphrey']",['John Humphreys'],1,Match,Full Match,"Derby, New Haven, Connecticut",11,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Humphrey&name_x=s_s&residence=_derby-new+haven-connecticut-usa_3332&residence_x=1-0_1-0,Derby,New Haven County,CT,town
818,930,['Alfred Elderkin'],['Alfred Elderkin'],1,Match,Full Match,"Windham, Windham, Connecticut",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Alfred_Elderkin&name_x=1_1&residence=_windham-windham-connecticut-usa_3465&residence_x=1-0_1-0,Windham,Windham County,CT,town
819,933,['Aaron Forbes'],"[""['Aaron Forbes']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Aaron_Forbes&name_x=ps_ps&residence=_new+haven-new+haven-connecticut-usa_3342&residence_x=1-0_1-1,New Haven,New Haven County,CT,town
820,934,['Amos Sage'],['Amos Sage'],1,Match,Full Match,"Middleton, Middlesex, Connecticut",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Amos_Sage&name_x=1_1&residence=_middletown-middlesex-connecticut-usa_3320&residence_x=1-0_1-1,Middletown,Middlesex County,CT,town
821,935,['John Gordon'],"[""['John Gordon']""]",1,Match,Only Location Found, Connecticut,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Gordon&name_x=1_1&residence=_voluntown-new+london-connecticut-usa_3403&residence_x=1-0_1-1,Voluntown,New London County,CT,town
822,937,['Robert Ely'],['Robert Ely'],1,Match,Full Match,"Saybrook, Middlesex, Connecticut",6,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Robert_Ely&name_x=1_1&residence=_saybrook-middlesex-connecticut-usa_3322&residence_x=1-0_1-0,Saybrook,Middlesex County,CT,town
823,941,['Elias Perkins'],"[""['Elias Perkins']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Elias_Perkins&name_x=ps_ps&residence=_new+london-new+london-connecticut-usa_3381&residence_x=1-0_1-1,New London,New London County,CT,town
824,943,['Philip B Bradley'],"['Phillip B., Esqr Bradley']",1,Match,Full Match,"Ridgefield, Fairfield, Connecticut",9,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Philip+B_Bradley&name_x=s_s&residence=_Ridgefield-Fairfield+County-Connecticut&residence_x=1-0_1-0,Ridgefield,Fairfield County,CT,town
825,949,['Sarah Trumbull'],"[""['Sarah Trumbull']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Sarah_Trumbull&name_x=ps_ps&residence=_hartford-hartford-connecticut-usa_999&residence_x=1-0_1-1,Hartford,Hartford County,CT,town
826,950,['Mercy Wright'],"[""['Mercy Wright']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Mercy_Wright&name_x=ps_ps&residence=_glastonbury-hartford-connecticut-usa_818&residence_x=1-0_1-1,Glastonbury,Hartford County,CT,town
827,951,['Henry Champion'],"[""['Henry Champion']""]",1,Match,Only Location Found, Connecticut,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Henry_Champion&name_x=1_1&residence=_colchester-new+london-connecticut-usa_3363&residence_x=1-0_1-1,Colchester,New London County,CT,town
828,953,['Daniel Ludlow'],"[""['Daniel Ludlow']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Daniel_Ludlow&name_x=ps_ps&residence=_City+of+New+York-New+York+County-New+York&residence_x=1-0_1-1,City of New York,New York County,NY,town
829,955,['Timothy Baldwin'],['Timothy Baldwin'],1,Match,Full Match,"Guilford, New Haven, Connecticut",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Timothy_Baldwin&name_x=1_1&residence=_guilford-new+haven-connecticut-usa_3335&residence_x=1-0_1-0,Guilford,New Haven County,CT,town
830,956,['Jeremiah Bradford'],"[""['Jeremiah Bradford']""]",1,Match,Only Location Found, Middlesex,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jeremiah_Bradford&name_x=1_1&residence=_haddam-middlesex-connecticut-usa_3313&residence_x=1-0_1-1,Haddam,Middlesex County,CT,town
831,957,['Elijah Holt'],['Elijah Holt'],1,Match,Full Match,"Willington, Tolland, Connecticut",6,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Elijah_Holt&name_x=1_1&residence=_Connecticut-usa_9&residence_x=1-0_1-0,,,CT,state
832,958,['Nehemiah Child'],"[""['Nehemiah Child']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Nehemiah_Child&name_x=ps_ps&residence=_Woodbury-Litchfield+County-Connecticut&residence_x=1-0_1-1,Woodbury,Litchfield County,CT,town
